epoch,bce_tversky_loss_metric,dice_bce_loss_metric,dice_coefficient,dice_loss_metric,focal_tversky_loss_metric,iou_score,loss,precision_metric,sensitivity,specificity,tversky_loss_metric,val_bce_tversky_loss_metric,val_dice_bce_loss_metric,val_dice_coefficient,val_dice_loss_metric,val_focal_tversky_loss_metric,val_iou_score,val_loss,val_precision_metric,val_sensitivity,val_specificity,val_tversky_loss_metric
28,0.06723929941654205,0.06723930686712265,0.8800134658813477,0.1199866309762001,0.2031836062669754,0.7864830493927002,0.06723929941654205,0.8690375089645386,0.8923935294151306,0.9978105425834656,0.1199866309762001,0.08081772178411484,0.08081772178411484,0.8567055463790894,0.14329427480697632,0.23176640272140503,0.7508730292320251,0.08081772178411484,0.8692657947540283,0.8469067215919495,0.99786376953125,0.14329427480697632
29,0.06467818468809128,0.06467818468809128,0.8848937153816223,0.11510646343231201,0.19688360393047333,0.7943206429481506,0.06467818468809128,0.876534104347229,0.8949840068817139,0.9979677796363831,0.11510646343231201,0.07787817716598511,0.0778781846165657,0.862801194190979,0.13719885051250458,0.22481393814086914,0.7594399452209473,0.07787817716598511,0.882468581199646,0.845509946346283,0.9981120228767395,0.13719885051250458
30,0.061774566769599915,0.061774566769599915,0.8897610306739807,0.11023886501789093,0.19071343541145325,0.8020356297492981,0.061774566769599915,0.8826658725738525,0.8977888226509094,0.9980582594871521,0.11023886501789093,0.08023014664649963,0.08023014664649963,0.8592703342437744,0.14072978496551514,0.22899696230888367,0.7542427182197571,0.08023014664649963,0.8793740272521973,0.8419023156166077,0.998067319393158,0.14072978496551514
31,0.062008876353502274,0.062008876353502274,0.8895215392112732,0.11047825962305069,0.1910526156425476,0.8016008138656616,0.062008876353502274,0.8822942972183228,0.8979279398918152,0.9980545043945312,0.11047826707363129,0.0797082707285881,0.0797082707285881,0.8596720099449158,0.14032790064811707,0.22808675467967987,0.7554609775543213,0.0797082707285881,0.8833895325660706,0.8399089574813843,0.9981370568275452,0.14032790064811707
32,0.060103971511125565,0.06010398641228676,0.8931379914283752,0.10686229169368744,0.18618927896022797,0.8076071739196777,0.060103971511125565,0.8877217173576355,0.8994460701942444,0.9981531500816345,0.10686229169368744,0.07540054619312286,0.07540054619312286,0.8665409088134766,0.13345910608768463,0.21979102492332458,0.765734851360321,0.07540054619312286,0.8757914900779724,0.8595104813575745,0.9979686737060547,0.13345912098884583
33,0.06005456671118736,0.060054562985897064,0.8932110667228699,0.1067889854311943,0.1861618161201477,0.8076578974723816,0.06005456671118736,0.8877773284912109,0.899473249912262,0.9981428384780884,0.1067889854311943,0.0774148628115654,0.0774148479104042,0.8643836975097656,0.13561618328094482,0.2223813682794571,0.7625089883804321,0.0774148628115654,0.8819348216056824,0.8500009775161743,0.9980800747871399,0.13561619818210602
34,0.060745108872652054,0.060745108872652054,0.8919272422790527,0.1080726832151413,0.18787451088428497,0.8055412173271179,0.060745108872652054,0.8904731273651123,0.8944169878959656,0.9982243776321411,0.1080726832151413,0.07924066483974457,0.07924066483974457,0.8618417382240295,0.1381581723690033,0.2252475768327713,0.758985698223114,0.07924066483974457,0.8966036438941956,0.8315896391868591,0.9983814358711243,0.1381581723690033
35,0.059559375047683716,0.05955938622355461,0.8945701718330383,0.1054297462105751,0.18427611887454987,0.8099579215049744,0.059559375047683716,0.8938227891921997,0.8963233828544617,0.9982749223709106,0.1054297462105751,0.07315708696842194,0.07315707951784134,0.8707334399223328,0.12926656007766724,0.21485193073749542,0.7718998789787292,0.07315708696842194,0.877916693687439,0.8648722767829895,0.9979848265647888,0.12926658987998962
36,0.05796053633093834,0.05796053633093834,0.8974707126617432,0.1025293692946434,0.18057715892791748,0.8145868182182312,0.05796053633093834,0.8954681158065796,0.9006263017654419,0.9982625246047974,0.10252939164638519,0.0756700187921524,0.07567001134157181,0.8678429126739502,0.13215701282024384,0.2181316316127777,0.7678382992744446,0.0756700187921524,0.8856720924377441,0.8525640964508057,0.9981529116630554,0.13215699791908264
37,0.05594584718346596,0.055945850908756256,0.9008143544197083,0.09918569028377533,0.1761704832315445,0.8200573921203613,0.05594584718346596,0.9014390110969543,0.9009285569190979,0.9983881115913391,0.09918569028377533,0.07569032162427902,0.07569032162427902,0.8681058287620544,0.13189400732517242,0.21803724765777588,0.7679056525230408,0.07569032162427902,0.8653826713562012,0.8724040985107422,0.9977098107337952,0.13189400732517242
38,0.05760505050420761,0.05760505050420761,0.89772629737854,0.1022738441824913,0.18025174736976624,0.8149950504302979,0.05760505050420761,0.8948679566383362,0.9016417860984802,0.9982859492301941,0.1022738441824913,0.07711377739906311,0.07711377739906311,0.8643364906311035,0.13566339015960693,0.2226031869649887,0.7622167468070984,0.07711377739906311,0.904358983039856,0.8291750550270081,0.9985476732254028,0.13566339015960693
39,0.05599034205079079,0.05599034205079079,0.9010559320449829,0.09894397109746933,0.17585010826587677,0.8204562067985535,0.05599034205079079,0.9017970561981201,0.901236355304718,0.9983978867530823,0.09894398599863052,0.0696885734796524,0.0696885734796524,0.8777498006820679,0.12225022166967392,0.20587266981601715,0.7830867171287537,0.0696885734796524,0.8967767357826233,0.8607230186462402,0.9983253479003906,0.12225019186735153
40,0.05538124218583107,0.05538124218583107,0.9019443988800049,0.0980556309223175,0.17467543482780457,0.821899950504303,0.05538124218583107,0.9030713438987732,0.9018315672874451,0.9984214901924133,0.09805561602115631,0.07643699645996094,0.07643698900938034,0.868461549282074,0.1315384805202484,0.21713706851005554,0.7690012454986572,0.07643699645996094,0.9086524844169617,0.8339110016822815,0.9985925555229187,0.1315384805202484
41,0.05730495974421501,0.05730495601892471,0.898321807384491,0.1016782820224762,0.17919765412807465,0.8162248134613037,0.05730495974421501,0.8984525203704834,0.8991178870201111,0.9983531832695007,0.10167829692363739,0.07786574959754944,0.07786575704813004,0.8648126125335693,0.13518747687339783,0.22222374379634857,0.7626890540122986,0.07786574959754944,0.86771559715271,0.8642542958259583,0.9977648258209229,0.13518749177455902
42,0.0578707754611969,0.0578707754611969,0.8976068496704102,0.10239295661449432,0.18034709990024567,0.814855694770813,0.0578707754611969,0.899895429611206,0.8963215947151184,0.9983923435211182,0.10239295661449432,0.07099946588277817,0.07099947333335876,0.8765378594398499,0.12346216291189194,0.20741598308086395,0.7811816930770874,0.07099946588277817,0.9207054972648621,0.8378263711929321,0.9987853169441223,0.12346214056015015
43,0.054534561932086945,0.05453456938266754,0.9038674831390381,0.0961325466632843,0.17216899991035461,0.825007975101471,0.054534561932086945,0.9048019051551819,0.9037562012672424,0.9984467029571533,0.0961325392127037,0.07115980237722397,0.07115980982780457,0.8763177990913391,0.12368223071098328,0.20793505012989044,0.7805524468421936,0.07115980237722397,0.8988125324249268,0.8563029766082764,0.9983691573143005,0.12368223816156387
44,0.052973322570323944,0.05297332629561424,0.9064222574234009,0.09357765316963196,0.168602854013443,0.829383134841919,0.052973322570323944,0.9079774618148804,0.905516505241394,0.9984943270683289,0.09357763826847076,0.0706869438290596,0.0706869512796402,0.877387285232544,0.12261278927326202,0.20634186267852783,0.7825085520744324,0.0706869438290596,0.908647894859314,0.8500774502754211,0.9985540509223938,0.12261275947093964
45,0.0542357861995697,0.054235778748989105,0.9040379524230957,0.09596190601587296,0.1716901957988739,0.8255335688591003,0.0542357861995697,0.9062865972518921,0.9023849964141846,0.9984791278839111,0.09596190601587296,0.06819530576467514,0.06819530576467514,0.8815622925758362,0.11843772232532501,0.20084358751773834,0.7893807291984558,0.06819530576467514,0.87934410572052,0.8852121829986572,0.9979520440101624,0.11843770742416382
46,0.051951635628938675,0.05195164307951927,0.9082430601119995,0.09175708889961243,0.16605836153030396,0.8324726223945618,0.051951635628938675,0.90996253490448,0.9070380330085754,0.9985515475273132,0.09175712615251541,0.06877998262643814,0.06877999007701874,0.8805785179138184,0.11942150443792343,0.2021123468875885,0.7877943515777588,0.06877998262643814,0.9118543863296509,0.8535133600234985,0.9985973834991455,0.11942150443792343
47,0.051522146910429,0.0515221506357193,0.909029483795166,0.09097037464380264,0.1650790572166443,0.8337084650993347,0.051522146910429,0.9116991758346558,0.906987190246582,0.9985846281051636,0.09097036719322205,0.0680590271949768,0.0680590346455574,0.8813610672950745,0.11863888055086136,0.2010989785194397,0.7890545725822449,0.0680590271949768,0.9124314785003662,0.8539527058601379,0.9986163377761841,0.11863884329795837
48,0.05172175168991089,0.05172174051403999,0.9089602828025818,0.0910397544503212,0.16520820558071136,0.8335542678833008,0.05172175168991089,0.9135735034942627,0.9051372408866882,0.9985929727554321,0.0910397544503212,0.07603069394826889,0.07603070884943008,0.867332935333252,0.1326669454574585,0.21840836107730865,0.7674911618232727,0.07603069394826889,0.9075225591659546,0.8328446745872498,0.9985776543617249,0.1326669454574585
49,0.05670166015625,0.0567016564309597,0.9004526138305664,0.09954748302698135,0.17634497582912445,0.8197711110115051,0.05670166015625,0.9049014449119568,0.8970907330513,0.9984618425369263,0.09954748302698135,0.0706796795129776,0.070679672062397,0.8779808878898621,0.12201905995607376,0.2054516077041626,0.7836464047431946,0.0706796795129776,0.9000688195228577,0.859239935874939,0.9983793497085571,0.12201908230781555
50,0.05387171730399132,0.05387171730399132,0.905130922794342,0.09486918896436691,0.17026150226593018,0.8273286819458008,0.05387171730399132,0.9094058871269226,0.9017583131790161,0.9985367655754089,0.09486918896436691,0.06844005733728409,0.06844005733728409,0.8820819854736328,0.1179179921746254,0.20039604604244232,0.7899474501609802,0.06844005733728409,0.8973183631896973,0.8691055774688721,0.9983199238777161,0.1179179772734642
51,0.05105244368314743,0.05105245113372803,0.9100205898284912,0.08997917920351028,0.16375625133514404,0.8353374004364014,0.05105244368314743,0.9145662188529968,0.9061737060546875,0.998602569103241,0.08997920155525208,0.07388336956501007,0.07388336956501007,0.8728442192077637,0.12715567648410797,0.2110317200422287,0.7768546342849731,0.07388336956501007,0.9061999320983887,0.8456953167915344,0.9985171556472778,0.1271556317806244
52,0.05134020745754242,0.05134020745754242,0.9096371531486511,0.09036261588335037,0.16433224081993103,0.8346471190452576,0.05134020745754242,0.9139804244041443,0.9059253931045532,0.9986078143119812,0.09036262333393097,0.06724189221858978,0.06724189966917038,0.8830587863922119,0.11694122105836868,0.19892574846744537,0.7917717099189758,0.06724189221858978,0.8999356031417847,0.8683592081069946,0.9983682036399841,0.11694120615720749
53,0.049706850200891495,0.049706850200891495,0.9125184416770935,0.08748143166303635,0.16037987172603607,0.8394947052001953,0.049706850200891495,0.9163177013397217,0.9093804359436035,0.9986473917961121,0.08748143166303635,0.06648262590169907,0.06648262590169907,0.8847399950027466,0.115260049700737,0.1973220258951187,0.793805718421936,0.06648262590169907,0.9026274085044861,0.8684612512588501,0.9984143972396851,0.11526002734899521
54,0.0516488291323185,0.0516488291323185,0.9093864560127258,0.09061362594366074,0.16453644633293152,0.8343390822410583,0.0516488291323185,0.9142658114433289,0.9052778482437134,0.9986170530319214,0.09061360359191895,0.07312725484371185,0.07312725484371185,0.8737664222717285,0.1262335330247879,0.21028001606464386,0.7776511907577515,0.07312725484371185,0.8979377746582031,0.8531986474990845,0.9983653426170349,0.1262335330247879
55,0.049760788679122925,0.049760784953832626,0.9123784303665161,0.08762162923812866,0.16056591272354126,0.8392592668533325,0.049760788679122925,0.9150298237800598,0.9104748964309692,0.9986216425895691,0.08762164413928986,0.06846363842487335,0.06846363842487335,0.8818862438201904,0.11811384558677673,0.20038367807865143,0.7899214029312134,0.06846363842487335,0.9134981036186218,0.8537870049476624,0.9986214637756348,0.11811382323503494
56,0.04889539256691933,0.04889539256691933,0.9141232371330261,0.08587679266929626,0.1581500768661499,0.8422244787216187,0.04889539256691933,0.9180958867073059,0.9110625386238098,0.9986761212348938,0.08587678521871567,0.06602177023887634,0.06602177768945694,0.8860100507736206,0.11398996412754059,0.19500522315502167,0.7966235876083374,0.06602177023887634,0.9009726047515869,0.873199462890625,0.9983735084533691,0.11398996412754059
57,0.04732777178287506,0.04732777923345566,0.9162137508392334,0.08378633111715317,0.15524451434612274,0.8457762002944946,0.04732777178287506,0.9203124642372131,0.9126229286193848,0.9987102746963501,0.08378633856773376,0.06923624873161316,0.06923624128103256,0.8802398443222046,0.11976024508476257,0.20207475125789642,0.7878105640411377,0.06923624873161316,0.913084864616394,0.8516940474510193,0.9986236095428467,0.11976024508476257
58,0.04979916661977768,0.04979916661977768,0.9120864272117615,0.08791353553533554,0.16080623865127563,0.8389068841934204,0.04979916661977768,0.9167575240135193,0.9080703258514404,0.9986397624015808,0.08791352063417435,0.06739000976085663,0.06739000976085663,0.8834681510925293,0.11653178185224533,0.19821412861347198,0.7926132678985596,0.06739000976085663,0.8887214064598083,0.8800680041313171,0.9981324672698975,0.11653178185224533
59,0.04901110380887985,0.04901110380887985,0.9135729670524597,0.08642692118883133,0.15873399376869202,0.8414502143859863,0.04901110380887985,0.9176775813102722,0.9103469848632812,0.9986767172813416,0.08642692118883133,0.07711103558540344,0.07711103558540344,0.8675284385681152,0.13247144222259521,0.21768149733543396,0.7685307264328003,0.07711103558540344,0.9040346741676331,0.8369308710098267,0.9985079765319824,0.13247144222259521
60,0.049700796604156494,0.049700796604156494,0.9129652380943298,0.08703459054231644,0.1595601588487625,0.8404282927513123,0.049700796604156494,0.9176879525184631,0.9091839790344238,0.998680591583252,0.08703459054231644,0.06991143524646759,0.069911427795887,0.8796228766441345,0.12037720531225204,0.20254822075366974,0.7873685359954834,0.06991143524646759,0.9126230478286743,0.8512928485870361,0.9986318349838257,0.12037720531225204
61,0.04924512654542923,0.04924511909484863,0.9137060046195984,0.08629398792982101,0.15865458548069,0.8415681719779968,0.04924512654542923,0.9207137823104858,0.9074485898017883,0.9987163543701172,0.08629400283098221,0.07276938855648041,0.07276938110589981,0.8742601275444031,0.1257399320602417,0.2099306881427765,0.778016984462738,0.07276938855648041,0.8928430676460266,0.8586361408233643,0.9982482194900513,0.1257399618625641
62,0.04793275520205498,0.04793275520205498,0.9160505533218384,0.08394955098628998,0.15540042519569397,0.8455377221107483,0.04793275520205498,0.920992910861969,0.911743700504303,0.9987195730209351,0.08394954353570938,0.06598803400993347,0.06598802655935287,0.8853884935379028,0.11461139470338821,0.19604501128196716,0.795325517654419,0.06598803400993347,0.903939962387085,0.8687389492988586,0.9984514117240906,0.11461140960454941
63,0.049266304820775986,0.049266304820775986,0.9138205051422119,0.08617914468050003,0.1584596186876297,0.8417906165122986,0.049266304820775986,0.9197332262992859,0.9086971282958984,0.9986817240715027,0.08617916703224182,0.06535792350769043,0.06535792350769043,0.8875558376312256,0.11244411766529083,0.19296473264694214,0.7991536855697632,0.06535792350769043,0.8952569365501404,0.8813237547874451,0.9982444643974304,0.11244412511587143
64,0.04896874353289604,0.048968732357025146,0.9137189984321594,0.0862809494137764,0.15856792032718658,0.8416469097137451,0.04896874353289604,0.9196953773498535,0.9085846543312073,0.9987031817436218,0.0862809494137764,0.06938989460468292,0.06938989460468292,0.879499077796936,0.12050090730190277,0.20315906405448914,0.7865344882011414,0.06938989460468292,0.8960486650466919,0.8660344481468201,0.998320460319519,0.12050090730190277
65,0.04872039332985878,0.04872038587927818,0.9142679572105408,0.08573196828365326,0.15768283605575562,0.8426654934883118,0.04872039332985878,0.9211649298667908,0.9083502292633057,0.9987348914146423,0.08573196828365326,0.07238773256540298,0.07238772511482239,0.8755101561546326,0.12448965013027191,0.2083093672990799,0.7800426483154297,0.07238773256540298,0.9244542121887207,0.8335037231445312,0.9988598823547363,0.1244896799325943
66,0.04674471169710159,0.046744704246520996,0.9179341197013855,0.08206596970558167,0.15290123224258423,0.848632276058197,0.04674471169710159,0.9237480759620667,0.912757933139801,0.9987590312957764,0.08206596970558167,0.06508266925811768,0.06508266925811768,0.8868496417999268,0.11315040290355682,0.19359350204467773,0.7983461618423462,0.06508266925811768,0.9137829542160034,0.8634451031684875,0.9986398220062256,0.11315040290355682
67,0.04711604118347168,0.04711604490876198,0.9167892932891846,0.08321085572242737,0.15442605316638947,0.8467523455619812,0.04711604118347168,0.9205750226974487,0.913718581199646,0.9987143278121948,0.08321087062358856,0.07123598456382751,0.07123598456382751,0.8771830201148987,0.12281706184148788,0.20567439496517181,0.7834126949310303,0.07123598456382751,0.9085742831230164,0.8505579233169556,0.998563289642334,0.12281707674264908
