epoch,bce_tversky_loss_metric,dice_bce_loss_metric,dice_coefficient,dice_loss_metric,focal_tversky_loss_metric,iou_score,loss,precision_metric,sensitivity,specificity,tversky_loss_metric,val_bce_tversky_loss_metric,val_dice_bce_loss_metric,val_dice_coefficient,val_dice_loss_metric,val_focal_tversky_loss_metric,val_iou_score,val_loss,val_precision_metric,val_sensitivity,val_specificity,val_tversky_loss_metric
10,0.19398733973503113,0.19398733973503113,0.6609759330749512,0.3390240967273712,0.4424911141395569,0.49773526191711426,0.19398733973503113,0.7471071481704712,0.5992358922958374,0.9966907501220703,0.3390240967273712,0.18686196208000183,0.18686196208000183,0.6768457293510437,0.3231542706489563,0.42631056904792786,0.5166826248168945,0.18686196208000183,0.758237361907959,0.6171958446502686,0.9967585802078247,0.3231543004512787
11,0.19761788845062256,0.19761788845062256,0.6572775840759277,0.34272244572639465,0.4463675022125244,0.493042528629303,0.19761788845062256,0.7448233366012573,0.5961565375328064,0.9965519905090332,0.34272244572639465,0.18639405071735382,0.18639405071735382,0.6756584644317627,0.3243415355682373,0.42750224471092224,0.5153409838676453,0.18639405071735382,0.7653062343597412,0.6131300330162048,0.996895432472229,0.3243415355682373
12,0.19972142577171326,0.19972141087055206,0.6527054309844971,0.3472946286201477,0.45079734921455383,0.4881090521812439,0.19972142577171326,0.7434831857681274,0.591026782989502,0.9965530037879944,0.3472946286201477,0.20592650771141052,0.2059265524148941,0.6416500210762024,0.35834991931915283,0.4608244299888611,0.47787150740623474,0.20592650771141052,0.8131778836250305,0.5386644601821899,0.9978650808334351,0.35834991931915283
13,0.1897658407688141,0.1897658407688141,0.6699960827827454,0.33000391721725464,0.4333783984184265,0.5083661079406738,0.1897658407688141,0.7609115242958069,0.6081469655036926,0.9968145489692688,0.33000388741493225,0.18650148808956146,0.18650148808956146,0.6744595170021057,0.3255405128002167,0.4288251996040344,0.5136714577674866,0.18650148808956146,0.7242479920387268,0.6384720802307129,0.995974063873291,0.3255405128002167
14,0.18743811547756195,0.18743808567523956,0.6747020483016968,0.3252979516983032,0.42913657426834106,0.5126667022705078,0.18743811547756195,0.7606986165046692,0.614159882068634,0.9967861771583557,0.32529792189598083,0.19253264367580414,0.19253262877464294,0.6622194051742554,0.33778059482574463,0.441326379776001,0.499032586812973,0.19253264367580414,0.666816234588623,0.6645873188972473,0.9944770336151123,0.33778056502342224
15,0.18290874361991882,0.18290872871875763,0.6811748743057251,0.3188251852989197,0.4226657450199127,0.5201135277748108,0.18290874361991882,0.7665003538131714,0.6183682680130005,0.9968633055686951,0.3188251852989197,0.1780904233455658,0.1780904233455658,0.6891583800315857,0.3108415901660919,0.4139942228794098,0.5308282971382141,0.1780904233455658,0.805159330368042,0.609998345375061,0.9975666999816895,0.3108415901660919
16,0.1831536442041397,0.1831536442041397,0.6802802085876465,0.3197198212146759,0.4234578013420105,0.5193260312080383,0.1831536442041397,0.7642742395401001,0.6206373572349548,0.9967958927154541,0.3197197914123535,0.1800709068775177,0.1800708770751953,0.687055766582489,0.31294429302215576,0.41611891984939575,0.5283798575401306,0.1800709068775177,0.768710732460022,0.628817081451416,0.9968814253807068,0.31294429302215576
17,0.1788434237241745,0.1788434237241745,0.686149001121521,0.3138509690761566,0.4174058437347412,0.5265294313430786,0.1788434237241745,0.7689975500106812,0.6292142271995544,0.9968494176864624,0.3138509690761566,0.18073128163814545,0.18073128163814545,0.6831960082054138,0.31680405139923096,0.42045897245407104,0.5228716135025024,0.18073128163814545,0.7132493853569031,0.6628248691558838,0.9955881237983704,0.31680405139923096
18,0.18254806101322174,0.18254810571670532,0.6808624267578125,0.31913772225379944,0.42259228229522705,0.5205962657928467,0.18254806101322174,0.7604414224624634,0.6245467066764832,0.9967241883277893,0.31913772225379944,0.1760428547859192,0.1760428547859192,0.6906784772872925,0.3093213140964508,0.4127545654773712,0.5319145321846008,0.1760428547859192,0.747588574886322,0.6484192609786987,0.9963546991348267,0.3093213140964508
19,0.17721590399742126,0.17721591889858246,0.6905961632728577,0.3094039559364319,0.41315948963165283,0.5311477184295654,0.17721590399742126,0.7719919085502625,0.6305999159812927,0.996922492980957,0.3094039559364319,0.17316654324531555,0.17316654324531555,0.6962751746177673,0.3037247955799103,0.4067566990852356,0.5392407178878784,0.17316654324531555,0.7991610169410706,0.6226463317871094,0.9974285960197449,0.3037247955799103
20,0.17988289892673492,0.1798829287290573,0.6865647435188293,0.31343528628349304,0.4167724847793579,0.5274165272712708,0.17988289892673492,0.7684781551361084,0.6287426352500916,0.9968377351760864,0.31343528628349304,0.18101263046264648,0.18101263046264648,0.6832438707351685,0.31675606966018677,0.4204023480415344,0.5229393243789673,0.18101263046264648,0.7009492516517639,0.6735562682151794,0.9952432513237,0.31675606966018677
21,0.17829450964927673,0.17829449474811554,0.6870229840278625,0.31297731399536133,0.4164128303527832,0.527654230594635,0.17829450964927673,0.7683541774749756,0.6291608810424805,0.9968534708023071,0.3129773437976837,0.1772758960723877,0.1772758960723877,0.6976091265678406,0.3023908734321594,0.40553417801856995,0.5405173301696777,0.1772758960723877,0.8088092803955078,0.6201396584510803,0.9975730776786804,0.3023909032344818
22,0.17114371061325073,0.17114371061325073,0.7012040615081787,0.2987958490848541,0.4023239314556122,0.5437344908714294,0.17114371061325073,0.7843017578125,0.6423107385635376,0.9970226883888245,0.2987958490848541,0.18496717512607574,0.18496717512607574,0.6861953735351562,0.31380465626716614,0.4174470603466034,0.5263285040855408,0.18496717512607574,0.7142533659934998,0.6676676273345947,0.9955503344535828,0.31380465626716614
23,0.16747482120990753,0.16747482120990753,0.7069622278213501,0.2930377125740051,0.39660564064979553,0.5502630472183228,0.16747482120990753,0.7868409752845764,0.649107813835144,0.9970667958259583,0.2930377423763275,0.1715298444032669,0.1715298444032669,0.6986963748931885,0.3013036847114563,0.40505513548851013,0.5404069423675537,0.1715298444032669,0.7291133999824524,0.6774067878723145,0.9957596063613892,0.3013036847114563
24,0.16877563297748566,0.16877563297748566,0.7052780985832214,0.2947219908237457,0.3984639644622803,0.5480254888534546,0.16877563297748566,0.7819389700889587,0.6487307548522949,0.9970126748085022,0.2947219908237457,0.16608738899230957,0.16608738899230957,0.7098631262779236,0.29013678431510925,0.3932429254055023,0.5546136498451233,0.16608738899230957,0.7863462567329407,0.6531124711036682,0.9970650672912598,0.29013678431510925
25,0.1664809137582779,0.1664809137582779,0.7092030644416809,0.29079705476760864,0.3944143056869507,0.5527359843254089,0.1664809137582779,0.7815069556236267,0.6574465036392212,0.9968938827514648,0.29079705476760864,0.16633695363998413,0.16633695363998413,0.7078086733818054,0.29219141602516174,0.395409494638443,0.5520378351211548,0.16633695363998413,0.8587793707847595,0.606997013092041,0.9983386397361755,0.29219141602516174
26,0.16914236545562744,0.16914236545562744,0.7048734426498413,0.2951265871524811,0.3985483646392822,0.5482105016708374,0.16914236545562744,0.7690213918685913,0.6573489904403687,0.9967080354690552,0.2951265871524811,0.16677680611610413,0.16677680611610413,0.7118861675262451,0.28811389207839966,0.3910078704357147,0.5573252439498901,0.16677680611610413,0.8574928045272827,0.6134943962097168,0.9983112812042236,0.28811389207839966
27,0.1601434350013733,0.1601434201002121,0.7191410064697266,0.2808590829372406,0.3842456340789795,0.5646619200706482,0.1601434350013733,0.782889723777771,0.6712554097175598,0.9969151616096497,0.2808591425418854,0.1703183352947235,0.1703183352947235,0.7023088932037354,0.2976910471916199,0.40174588561058044,0.5439019203186035,0.1703183352947235,0.7160594463348389,0.6965967416763306,0.9952942728996277,0.2976909875869751
28,0.15825378894805908,0.15825378894805908,0.7236649990081787,0.27633512020111084,0.37927520275115967,0.5706819295883179,0.15825378894805908,0.7824573516845703,0.6790918111801147,0.9969039559364319,0.27633512020111084,0.16333119571208954,0.16333119571208954,0.7151421904563904,0.284857839345932,0.3882966935634613,0.5599327683448792,0.16333119571208954,0.7382451891899109,0.6991128325462341,0.9958064556121826,0.2848578691482544
29,0.16048070788383484,0.16048070788383484,0.7186517715454102,0.2813482880592346,0.38474786281585693,0.5640817284584045,0.16048070788383484,0.7775307297706604,0.6754065752029419,0.9967641234397888,0.28134825825691223,0.15372471511363983,0.15372471511363983,0.7301976084709167,0.2698022723197937,0.37303316593170166,0.5777372121810913,0.15372471511363983,0.7683917284011841,0.7004566192626953,0.9964600205421448,0.2698022425174713
30,0.1578129082918167,0.15781289339065552,0.7222981452941895,0.27770182490348816,0.38089725375175476,0.568661093711853,0.1578129082918167,0.7791210412979126,0.6784514784812927,0.9968159794807434,0.27770182490348816,0.16174808144569397,0.16174808144569397,0.7165647745132446,0.28343531489372253,0.38637810945510864,0.5626252889633179,0.16174808144569397,0.8026397228240967,0.6524328589439392,0.9973303079605103,0.28343531489372253
31,0.15760323405265808,0.15760323405265808,0.7240972518920898,0.2759026885032654,0.37899309396743774,0.5709369778633118,0.15760323405265808,0.7844241857528687,0.679787814617157,0.996854305267334,0.2759026885032654,0.1517236977815628,0.151723712682724,0.734774649143219,0.26522526144981384,0.368303120136261,0.583310604095459,0.1517236977815628,0.7515913248062134,0.7228185534477234,0.9960029721260071,0.26522526144981384
32,0.15527239441871643,0.15527237951755524,0.7282935380935669,0.27170664072036743,0.3745780289173126,0.5762471556663513,0.15527239441871643,0.78211510181427,0.6891497373580933,0.9967818856239319,0.27170661091804504,0.14963024854660034,0.14963024854660034,0.7382121086120605,0.26178792119026184,0.36442023515701294,0.5881561040878296,0.14963024854660034,0.7888859510421753,0.6975708603858948,0.9968920350074768,0.26178795099258423
33,0.15113623440265656,0.15113620460033417,0.7350682020187378,0.26493173837661743,0.3680398464202881,0.5835737586021423,0.15113623440265656,0.787908136844635,0.6947272419929504,0.9968595504760742,0.26493167877197266,0.14597980678081512,0.14597980678081512,0.7421584129333496,0.2578414976596832,0.3605709373950958,0.5924896001815796,0.14597980678081512,0.7829456925392151,0.7090128064155579,0.9966662526130676,0.2578415274620056
34,0.1459948867559433,0.1459948867559433,0.7447640299797058,0.2552359104156494,0.3576802611351013,0.5960608720779419,0.1459948867559433,0.7953595519065857,0.7060316205024719,0.9970003366470337,0.2552359402179718,0.14506545662879944,0.14506545662879944,0.7446604371070862,0.25533944368362427,0.35758593678474426,0.5963467955589294,0.14506545662879944,0.7758608460426331,0.7191775441169739,0.996531069278717,0.2553393840789795
35,0.1441480666399002,0.1441480666399002,0.7467195391654968,0.25328049063682556,0.35544702410697937,0.5989030003547668,0.1441480666399002,0.8024107217788696,0.7046631574630737,0.997092604637146,0.25328049063682556,0.14582160115242004,0.14582158625125885,0.7469160556793213,0.25308406352996826,0.35526764392852783,0.5990874171257019,0.14582160115242004,0.8049123287200928,0.7014246582984924,0.9971485137939453,0.25308406352996826
36,0.14190194010734558,0.14190194010734558,0.7519259452819824,0.24807411432266235,0.34997186064720154,0.6054201126098633,0.14190194010734558,0.800538182258606,0.7146679162979126,0.9970743060112,0.24807411432266235,0.1392301619052887,0.1392301619052887,0.7560442090034485,0.24395573139190674,0.3456113934516907,0.610633909702301,0.1392301619052887,0.8357040882110596,0.6948692202568054,0.9977136850357056,0.24395570158958435
37,0.14080758392810822,0.14080756902694702,0.7537826895713806,0.246217280626297,0.34798330068588257,0.6078235507011414,0.14080758392810822,0.8014965653419495,0.7161682844161987,0.9970709085464478,0.246217280626297,0.138673797249794,0.138673797249794,0.7567991614341736,0.24320083856582642,0.3450232744216919,0.6111956834793091,0.138673797249794,0.7691272497177124,0.7489402890205383,0.9962251782417297,0.24320083856582642
38,0.14269940555095673,0.14269940555095673,0.7488310933113098,0.2511690557003021,0.3533425033092499,0.6013086438179016,0.14269940555095673,0.7931510210037231,0.7148401141166687,0.9968958497047424,0.25116902589797974,0.1378406137228012,0.13784059882164001,0.7585285305976868,0.24147142469882965,0.34296566247940063,0.6138831973075867,0.1378406137228012,0.810912013053894,0.7166124582290649,0.9972067475318909,0.24147142469882965
39,0.14159847795963287,0.14159847795963287,0.7517324090003967,0.24826781451702118,0.34988465905189514,0.6057776808738708,0.14159847795963287,0.8033872842788696,0.7125771045684814,0.9971010684967041,0.24826781451702118,0.14449939131736755,0.14449939131736755,0.7442638874053955,0.25573617219924927,0.35830211639404297,0.5952901840209961,0.14449939131736755,0.8055694103240967,0.6962193250656128,0.9971537590026855,0.25573617219924927
40,0.13740864396095276,0.13740864396095276,0.7582401037216187,0.24175991117954254,0.34338289499282837,0.6133151650428772,0.13740864396095276,0.8077571988105774,0.719305157661438,0.9971680045127869,0.24175991117954254,0.1367805004119873,0.1367805004119873,0.7618740200996399,0.23812587559223175,0.33956441283226013,0.6177787184715271,0.1367805004119873,0.7802015542984009,0.7490786910057068,0.9964502453804016,0.23812589049339294
41,0.14003746211528778,0.14003746211528778,0.7554947137832642,0.2445051223039627,0.3463863432407379,0.6095778942108154,0.14003746211528778,0.7979189157485962,0.7234275937080383,0.9969179034233093,0.2445051223039627,0.14255303144454956,0.14255303144454956,0.7510942816734314,0.2489057183265686,0.3507159948348999,0.6046667695045471,0.14255303144454956,0.8675657510757446,0.6673687100410461,0.9982887506484985,0.2489057183265686
42,0.13742339611053467,0.13742339611053467,0.7599092125892639,0.2400907725095749,0.34148135781288147,0.6156561374664307,0.13742339611053467,0.8075495958328247,0.723793089389801,0.9971207976341248,0.2400907725095749,0.1407775729894638,0.1407775729894638,0.7522273063659668,0.24777251482009888,0.34983429312705994,0.6054243445396423,0.1407775729894638,0.748374342918396,0.7598698139190674,0.9957027435302734,0.24777249991893768
43,0.13718222081661224,0.13718222081661224,0.7603694200515747,0.23963072896003723,0.3410533666610718,0.6161057353019714,0.13718222081661224,0.8066619634628296,0.7244833111763,0.9970632195472717,0.23963071405887604,0.13814018666744232,0.13814018666744232,0.7580899596214294,0.24191005527973175,0.34352782368659973,0.6130427718162537,0.13814018666744232,0.7812462449073792,0.7402024865150452,0.9965398907661438,0.24191007018089294
44,0.13625839352607727,0.13625839352607727,0.7622770667076111,0.2377229779958725,0.3385511338710785,0.6193943619728088,0.13625839352607727,0.8047172427177429,0.7292683720588684,0.9970992207527161,0.23772300779819489,0.13220025599002838,0.13220027089118958,0.7675775289535522,0.2324226349592209,0.3332217037677765,0.6255815029144287,0.13220025599002838,0.8211477398872375,0.7245684862136841,0.9973713159561157,0.2324226349592209
45,0.13206574320793152,0.1320657581090927,0.7697411775588989,0.23025889694690704,0.3307565152645111,0.6286638379096985,0.13206574320793152,0.8151411414146423,0.7345856428146362,0.9971900582313538,0.23025888204574585,0.12720945477485657,0.12720945477485657,0.7762134075164795,0.22378654778003693,0.3240326941013336,0.6366838216781616,0.12720945477485657,0.8298379778862,0.7324993014335632,0.9974907040596008,0.22378654778003693
46,0.13093143701553345,0.13093143701553345,0.7697411179542542,0.23025888204574585,0.3309994637966156,0.6282650828361511,0.13093143701553345,0.8076392412185669,0.7404661178588867,0.9970188140869141,0.23025888204574585,0.13943107426166534,0.13943108916282654,0.7558091878890991,0.24419090151786804,0.3456091284751892,0.6107671856880188,0.13943107426166534,0.8691244721412659,0.6739655137062073,0.9982845783233643,0.24419087171554565
47,0.13336928188800812,0.13336928188800812,0.7656450271606445,0.23435474932193756,0.3354858160018921,0.6227604746818542,0.13336928188800812,0.8107007145881653,0.7309202551841736,0.9971222281455994,0.23435476422309875,0.13176500797271729,0.13176500797271729,0.7709416747093201,0.22905835509300232,0.3292182683944702,0.6306960582733154,0.13176500797271729,0.8076168298721313,0.7434350848197937,0.9969881176948547,0.22905834019184113
48,0.1331450492143631,0.1331450343132019,0.76616370677948,0.2338363528251648,0.3348166346549988,0.6236460208892822,0.1331450492143631,0.8066438436508179,0.7347188591957092,0.9970837235450745,0.2338363528251648,0.12697941064834595,0.12697942554950714,0.7782996296882629,0.22170038521289825,0.32164591550827026,0.6395973563194275,0.12697941064834595,0.8530829548835754,0.7198162078857422,0.997908353805542,0.22170038521289825
49,0.12784163653850555,0.12784163653850555,0.775580883026123,0.22441896796226501,0.3247247636318207,0.635811984539032,0.12784163653850555,0.8187498450279236,0.7405800819396973,0.9972768425941467,0.22441892325878143,0.13579857349395752,0.1357986032962799,0.7653408050537109,0.2346591204404831,0.3355182707309723,0.6228696703910828,0.13579857349395752,0.8192629814147949,0.7229816317558289,0.9972972869873047,0.2346591055393219
50,0.12593886256217957,0.12593884766101837,0.7794449925422668,0.22055508196353912,0.32053470611572266,0.6408914923667908,0.12593886256217957,0.8177222609519958,0.748802900314331,0.9972158670425415,0.22055508196353912,0.12664902210235596,0.12664902210235596,0.7769346833229065,0.22306539118289948,0.3234577476978302,0.6372370719909668,0.12664902210235596,0.8034806847572327,0.7557090520858765,0.996904194355011,0.22306539118289948
51,0.1289200782775879,0.1289200782775879,0.7747875452041626,0.2252124696969986,0.32557180523872375,0.6347955465316772,0.1289200782775879,0.8184050917625427,0.7400814890861511,0.9972671866416931,0.2252124696969986,0.12426610291004181,0.12426608800888062,0.7814598083496094,0.2185402363538742,0.31829312443733215,0.643669068813324,0.12426610291004181,0.827427089214325,0.7431614398956299,0.997398853302002,0.2185402363538742
52,0.1284259557723999,0.1284259557723999,0.7755751013755798,0.22442469000816345,0.32504114508628845,0.6352648735046387,0.1284259557723999,0.818578839302063,0.7408682107925415,0.997258186340332,0.22442469000816345,0.13030830025672913,0.13030831515789032,0.7720997333526611,0.22790032625198364,0.3283539116382599,0.631505012512207,0.13030830025672913,0.7985054850578308,0.7518070340156555,0.996819019317627,0.22790032625198364
53,0.12528786063194275,0.12528786063194275,0.7806898355484009,0.2193099707365036,0.3189663887023926,0.6428784728050232,0.12528786063194275,0.818451464176178,0.7504269480705261,0.9972240328788757,0.2193099707365036,0.12294242531061172,0.12294244021177292,0.7833083868026733,0.21669168770313263,0.3160708248615265,0.6465228796005249,0.12294242531061172,0.8243144154548645,0.749599277973175,0.9973239302635193,0.21669168770313263
54,0.1258975714445114,0.1258975714445114,0.7796871066093445,0.22031275928020477,0.32003411650657654,0.6416546106338501,0.1258975714445114,0.8201366662979126,0.7472676634788513,0.9972976446151733,0.22031275928020477,0.12342129647731781,0.12342129647731781,0.7840139269828796,0.21598610281944275,0.3157031238079071,0.6467399001121521,0.12342129647731781,0.8133047223091125,0.7606045603752136,0.9970678687095642,0.21598610281944275
55,0.12499664723873138,0.1249966248869896,0.7814069986343384,0.21859298646450043,0.3178468346595764,0.6444876790046692,0.12499664723873138,0.8234447240829468,0.7477290630340576,0.9973321557044983,0.21859295666217804,0.12486769258975983,0.12486769258975983,0.7797420620918274,0.22025789320468903,0.32006606459617615,0.6416038274765015,0.12486769258975983,0.830474317073822,0.7389215230941772,0.9974772930145264,0.22025789320468903
56,0.12774154543876648,0.12774154543876648,0.7771202921867371,0.22287964820861816,0.3231087625026703,0.637732744216919,0.12774154543876648,0.8202828168869019,0.7427328824996948,0.9972726702690125,0.22287961840629578,0.12330494821071625,0.12330494821071625,0.7829164266586304,0.21708349883556366,0.31666120886802673,0.6456963419914246,0.12330494821071625,0.81227707862854,0.760215699672699,0.9970672726631165,0.21708349883556366
57,0.12041070312261581,0.12041070312261581,0.7893600463867188,0.21064001321792603,0.3094797134399414,0.6545245051383972,0.12041070312261581,0.8284096717834473,0.7567617893218994,0.9974175095558167,0.21063999831676483,0.12025091797113419,0.12025091052055359,0.7885074615478516,0.21149255335330963,0.31041571497917175,0.6534255743026733,0.12025091797113419,0.8298617601394653,0.7546419501304626,0.9974063634872437,0.21149255335330963
58,0.12275801599025726,0.12275801599025726,0.7835951447486877,0.2164049595594406,0.3159702718257904,0.6465182900428772,0.12275801599025726,0.8223442435264587,0.7529844045639038,0.9972963929176331,0.21640492975711823,0.12082723528146744,0.12082721292972565,0.7891561388969421,0.21084390580654144,0.3099977374076843,0.6537320017814636,0.12082723528146744,0.8097871541976929,0.7729614973068237,0.9969427585601807,0.21084390580654144
59,0.12349961698055267,0.12349961698055267,0.7812357544898987,0.2187643200159073,0.31796929240226746,0.6444648504257202,0.12349961698055267,0.8150666356086731,0.7541875243186951,0.9972252249717712,0.2187642902135849,0.12982702255249023,0.12982700765132904,0.773286759853363,0.22671310603618622,0.3270303010940552,0.6330924034118652,0.12982702255249023,0.813230037689209,0.7404322624206543,0.9971405267715454,0.22671309113502502
60,0.12457441538572311,0.12457443028688431,0.7817991375923157,0.21820077300071716,0.31785789132118225,0.6442163586616516,0.12457441538572311,0.8157280683517456,0.7542850971221924,0.9971826672554016,0.21820080280303955,0.1317746341228485,0.1317746341228485,0.7740002274513245,0.2259998321533203,0.3257412314414978,0.6350109577178955,0.1317746341228485,0.8747553825378418,0.6987704634666443,0.9983234405517578,0.22599981725215912
61,0.12030289322137833,0.12030289322137833,0.788641095161438,0.21135874092578888,0.31017765402793884,0.6537672281265259,0.12030289322137833,0.8276955485343933,0.7568651437759399,0.9974286556243896,0.21135874092578888,0.12490454316139221,0.12490454316139221,0.7793284058570862,0.22067157924175262,0.32041266560554504,0.6412851214408875,0.12490454316139221,0.817832887172699,0.7476491332054138,0.9972078204154968,0.220671609044075
62,0.12426287680864334,0.12426289170980453,0.7833167910575867,0.21668346226215363,0.3162115514278412,0.6462486982345581,0.12426287680864334,0.8225023150444031,0.751576840877533,0.9973157644271851,0.21668346226215363,0.12371718883514404,0.12371716648340225,0.7839860320091248,0.21601392328739166,0.31561511754989624,0.6468884348869324,0.12371718883514404,0.8280457854270935,0.7490249872207642,0.9973768591880798,0.21601389348506927
63,0.1203199177980423,0.12031993269920349,0.7891490459442139,0.21085116267204285,0.30986467003822327,0.6539427042007446,0.1203199177980423,0.824011504650116,0.7612402439117432,0.997322142124176,0.21085114777088165,0.12038443982601166,0.12038443982601166,0.7879867553710938,0.21201318502426147,0.3107945919036865,0.653048574924469,0.12038443982601166,0.8588703870773315,0.7323194742202759,0.9979885816574097,0.21201322972774506
64,0.11680513620376587,0.11680513620376587,0.7957838177680969,0.20421618223190308,0.3023708164691925,0.6632603406906128,0.11680513620376587,0.8339226245880127,0.7647655606269836,0.9974870681762695,0.20421619713306427,0.12165546417236328,0.12165546417236328,0.7866105437278748,0.21338944137096405,0.31274402141571045,0.6504443883895874,0.12165546417236328,0.7998929619789124,0.7785840630531311,0.996726930141449,0.21338944137096405
65,0.11521317809820175,0.11521317809820175,0.7978351712226868,0.20216485857963562,0.3002493977546692,0.6657459735870361,0.11521317809820175,0.8323357105255127,0.7701900005340576,0.997444212436676,0.20216485857963562,0.12138095498085022,0.12138096988201141,0.7861365675926208,0.21386346220970154,0.3131698668003082,0.649925947189331,0.12138095498085022,0.8278825879096985,0.7526967525482178,0.9973650574684143,0.21386344730854034
66,0.1166500374674797,0.1166500374674797,0.7955542802810669,0.20444566011428833,0.30278414487838745,0.6626525521278381,0.1166500374674797,0.8289252519607544,0.7691773772239685,0.9973678588867188,0.20444566011428833,0.12793561816215515,0.12793561816215515,0.777142345905304,0.2228577435016632,0.3225848078727722,0.6387562155723572,0.12793561816215515,0.8957375884056091,0.6904270648956299,0.9986611008644104,0.2228577435016632
67,0.1167585551738739,0.1167585551738739,0.795009970664978,0.20499004423618317,0.30311253666877747,0.6623696088790894,0.1167585551738739,0.8326708674430847,0.7646664977073669,0.9974511861801147,0.20499004423618317,0.11920097470283508,0.11920097470283508,0.7927278876304626,0.20727218687534332,0.30566155910491943,0.6592409610748291,0.11920097470283508,0.8256543874740601,0.7661753296852112,0.9972859025001526,0.20727214217185974
