epoch,bce_tversky_loss_metric,dice_bce_loss_metric,dice_coefficient,dice_loss_metric,focal_tversky_loss_metric,iou_score,loss,precision_metric,sensitivity,specificity,tversky_loss_metric,val_bce_tversky_loss_metric,val_dice_bce_loss_metric,val_dice_coefficient,val_dice_loss_metric,val_focal_tversky_loss_metric,val_iou_score,val_loss,val_precision_metric,val_sensitivity,val_specificity,val_tversky_loss_metric
23,0.07446304708719254,0.07446304708719254,0.866268515586853,0.13373149931430817,0.22032932937145233,0.7650551795959473,0.07446304708719254,0.8479438424110413,0.8870304226875305,0.9974206686019897,0.13373149931430817,0.10443616658449173,0.10443615168333054,0.8165729641914368,0.18342708051204681,0.2790070176124573,0.6920437812805176,0.10443616658449173,0.846711277961731,0.7918829321861267,0.9975883364677429,0.18342706561088562
24,0.07130926102399826,0.07130926847457886,0.8724339008331299,0.12756609916687012,0.21285192668437958,0.7744120359420776,0.07130926102399826,0.8560004234313965,0.8905355334281921,0.9975462555885315,0.12756609916687012,0.08233867585659027,0.08233866840600967,0.8532319068908691,0.14676812291145325,0.2364678531885147,0.7448879480361938,0.08233867585659027,0.830838680267334,0.8779407739639282,0.9969788193702698,0.14676812291145325
25,0.07194925099611282,0.07194924354553223,0.8710519671440125,0.12894795835018158,0.21437914669513702,0.7724833488464355,0.07194925099611282,0.855750322341919,0.888817310333252,0.9975468516349792,0.12894795835018158,0.0824764221906662,0.0824764147400856,0.8529161214828491,0.14708390831947327,0.2366403043270111,0.7446641325950623,0.0824764221906662,0.8503671884536743,0.8568540215492249,0.9974525570869446,0.14708390831947327
26,0.07254273444414139,0.07254273444414139,0.8708552122116089,0.12914465367794037,0.21474918723106384,0.772043764591217,0.07254273444414139,0.8594602942466736,0.8839417099952698,0.9976322650909424,0.12914465367794037,0.08640149980783463,0.08640150725841522,0.8487670421600342,0.15123306214809418,0.24134056270122528,0.7388812899589539,0.08640149980783463,0.8741881847381592,0.826683521270752,0.9979863166809082,0.15123304724693298
27,0.0680784285068512,0.06807841360569,0.8781183958053589,0.12188152223825455,0.2056456059217453,0.7834050059318542,0.0680784285068512,0.8681709170341492,0.8895704746246338,0.9978111386299133,0.12188150733709335,0.0788143202662468,0.0788143202662468,0.8607161641120911,0.13928386569023132,0.2270418405532837,0.7566726803779602,0.0788143202662468,0.8453947305679321,0.8783989548683167,0.9972924590110779,0.13928385078907013
28,0.06821519136428833,0.06821519136428833,0.8787205219268799,0.1212795153260231,0.2047022581100464,0.7845630049705505,0.06821519136428833,0.8689162731170654,0.8906157612800598,0.9978097677230835,0.1212795153260231,0.07795033603906631,0.07795033603906631,0.8638448119163513,0.13615518808364868,0.2229018211364746,0.76188063621521,0.07795033603906631,0.8865261673927307,0.8444859981536865,0.998175859451294,0.1361551433801651
29,0.0644713044166565,0.0644713044166565,0.8852906823158264,0.11470939964056015,0.196428120136261,0.7948961853981018,0.0644713044166565,0.8754473328590393,0.8967120051383972,0.9979184865951538,0.11470939218997955,0.08387482166290283,0.08387482166290283,0.8519898056983948,0.14801010489463806,0.23782439529895782,0.7432072162628174,0.08387482166290283,0.8551161885261536,0.850965142250061,0.997587263584137,0.14801008999347687
30,0.06724504381418228,0.06724504381418228,0.8805773854255676,0.11942268162965775,0.2023623287677765,0.7874963879585266,0.06724504381418228,0.8744049072265625,0.8882544040679932,0.9979327917098999,0.11942270398139954,0.09166060388088226,0.09166059643030167,0.8398208618164062,0.1601792275905609,0.25225546956062317,0.7251768708229065,0.09166060388088226,0.8602877259254456,0.8227530717849731,0.99776291847229,0.1601792275905609
31,0.06354726105928421,0.06354726105928421,0.8873912692070007,0.11260870844125748,0.19365094602108002,0.7983563542366028,0.06354726105928421,0.8812840580940247,0.895024299621582,0.9980220794677734,0.11260868608951569,0.07843619585037231,0.07843619585037231,0.8609300851821899,0.1390698403120041,0.22635214030742645,0.7575680613517761,0.07843619585037231,0.8675747513771057,0.855967104434967,0.9978013038635254,0.1390698254108429
32,0.06112995371222496,0.06112995371222496,0.8914473652839661,0.10855263471603394,0.1884261816740036,0.8048585057258606,0.06112995371222496,0.8876771330833435,0.8966138362884521,0.9981529712677002,0.10855265706777573,0.07704300433397293,0.07704299688339233,0.865234911441803,0.13476519286632538,0.22077585756778717,0.7645770311355591,0.07704300433397293,0.8946451544761658,0.8405253887176514,0.9983590841293335,0.13476519286632538
33,0.0595979169011116,0.0595979169011116,0.8944510221481323,0.10554897785186768,0.18437232077121735,0.8098410367965698,0.0595979169011116,0.8915268778800964,0.8981454372406006,0.998209536075592,0.10554898530244827,0.07624061405658722,0.07624061405658722,0.8661975264549255,0.13380248844623566,0.22006981074810028,0.765432596206665,0.07624061405658722,0.885968029499054,0.8497054576873779,0.9981713891029358,0.13380248844623566
34,0.060192134231328964,0.060192130506038666,0.8932676315307617,0.10673253983259201,0.18607181310653687,0.8077678680419922,0.060192134231328964,0.892190158367157,0.8954588770866394,0.9982495307922363,0.10673253983259201,0.08682645857334137,0.08682645857334137,0.8494472503662109,0.15055276453495026,0.24021174013614655,0.7404087781906128,0.08682645857334137,0.9210633635520935,0.7912223935127258,0.99886155128479,0.15055276453495026
35,0.061904940754175186,0.061904940754175186,0.8904531598091125,0.10954669117927551,0.18956910073757172,0.8033783435821533,0.061904940754175186,0.8893163800239563,0.8926718831062317,0.9982059597969055,0.10954669862985611,0.07486284524202347,0.07486284524202347,0.8695952892303467,0.13040465116500854,0.21569830179214478,0.7708597779273987,0.07486284524202347,0.8880085945129395,0.8538660407066345,0.9981847405433655,0.13040465116500854
36,0.060250721871852875,0.06025071442127228,0.8934488296508789,0.10655104368925095,0.18578194081783295,0.8081005215644836,0.060250721871852875,0.8941474556922913,0.8939114212989807,0.9982733726501465,0.10655104368925095,0.07210122048854828,0.07210122793912888,0.872576117515564,0.1274237036705017,0.21251262724399567,0.774803638458252,0.07210122048854828,0.8840233683586121,0.8627861142158508,0.9980984330177307,0.1274237036705017
37,0.058803487569093704,0.058803491294384,0.8958673477172852,0.10413256287574768,0.18259462714195251,0.812070369720459,0.058803487569093704,0.8962736129760742,0.8969452381134033,0.9982986450195312,0.10413254797458649,0.07071948796510696,0.07071947306394577,0.8766925930976868,0.12330731749534607,0.20685578882694244,0.7818892002105713,0.07071948796510696,0.8983704447746277,0.8578569293022156,0.9983676671981812,0.12330733984708786
38,0.05989290401339531,0.05989290401339531,0.8942473530769348,0.10575267672538757,0.18459682166576385,0.8095397353172302,0.05989290401339531,0.8954685926437378,0.893947422504425,0.9983153939247131,0.10575265437364578,0.07137535512447357,0.07137536257505417,0.8760578632354736,0.1239420622587204,0.2076112926006317,0.7808922529220581,0.07137535512447357,0.8937163352966309,0.8608169555664062,0.9982942938804626,0.1239420622587204
39,0.05694974958896637,0.05694975703954697,0.8997257947921753,0.10027441382408142,0.17734882235527039,0.8184894323348999,0.05694974958896637,0.9010681509971619,0.8992743492126465,0.9983848929405212,0.10027439147233963,0.07465017586946487,0.07465017586946487,0.8704182505607605,0.12958183884620667,0.21507340669631958,0.7716418504714966,0.07465017586946487,0.889732837677002,0.8535683155059814,0.9982216358184814,0.12958182394504547
40,0.057271264493465424,0.057271260768175125,0.898780107498169,0.10121983289718628,0.17874829471111298,0.8168157935142517,0.057271264493465424,0.9003171920776367,0.8980891108512878,0.9983807802200317,0.10121983289718628,0.07156126946210861,0.07156126946210861,0.8749339580535889,0.12506602704524994,0.2091548591852188,0.7789728045463562,0.07156126946210861,0.8852176666259766,0.8665783405303955,0.9981141686439514,0.12506602704524994
41,0.056208088994026184,0.05620808154344559,0.9008320569992065,0.09916814416646957,0.17595963180065155,0.8202541470527649,0.056208088994026184,0.9037508964538574,0.8989052176475525,0.9984496235847473,0.09916815906763077,0.06826328486204147,0.06826328486204147,0.8801546692848206,0.11984535306692123,0.20292246341705322,0.7867786288261414,0.06826328486204147,0.9006334543228149,0.861684262752533,0.9984083771705627,0.11984534561634064
42,0.05510999262332916,0.05510999262332916,0.9027649164199829,0.09723512828350067,0.17347407341003418,0.823326826095581,0.05510999262332916,0.9048326015472412,0.9016211032867432,0.9984481334686279,0.09723512828350067,0.07223369181156158,0.07223367691040039,0.8749486804008484,0.12505143880844116,0.209495410323143,0.7785887718200684,0.07223369181156158,0.8882443308830261,0.8634069561958313,0.9981752038002014,0.12505145370960236
43,0.05627541244029999,0.05627540871500969,0.9004868865013123,0.0995132178068161,0.17645949125289917,0.8196287751197815,0.05627541244029999,0.903311550617218,0.8985927104949951,0.998439371585846,0.0995132178068161,0.07312323898077011,0.07312324643135071,0.8731177449226379,0.12688228487968445,0.21146473288536072,0.776110053062439,0.07312323898077011,0.8756532073020935,0.8728520274162292,0.9979314208030701,0.12688226997852325
44,0.05640552192926407,0.05640551447868347,0.9006327390670776,0.09936723113059998,0.17626149952411652,0.8199005126953125,0.05640552192926407,0.9026833176612854,0.8997200727462769,0.9984145760536194,0.09936721622943878,0.07449847459793091,0.07449847459793091,0.8712242841720581,0.12877579033374786,0.21372337639331818,0.7733227014541626,0.07449847459793091,0.903450608253479,0.8436903357505798,0.9984912872314453,0.12877577543258667
45,0.05578503757715225,0.05578504130244255,0.9011033773422241,0.09889645874500275,0.17561785876750946,0.8206828236579895,0.05578503757715225,0.905392587184906,0.8981330990791321,0.9984574913978577,0.09889646619558334,0.06838195770978928,0.06838195025920868,0.881365180015564,0.11863476037979126,0.20103755593299866,0.7891063690185547,0.06838195770978928,0.8892166614532471,0.875679612159729,0.9981576800346375,0.11863476783037186
46,0.05288800224661827,0.05288800597190857,0.907084047794342,0.09291601926088333,0.1674458086490631,0.830696702003479,0.05288800224661827,0.91100013256073,0.904179036617279,0.9985658526420593,0.09291599690914154,0.06731279194355011,0.06731278449296951,0.8825357556343079,0.11746427416801453,0.1994488686323166,0.7910546660423279,0.06731279194355011,0.9161074161529541,0.8532766699790955,0.9986836910247803,0.11746429651975632
47,0.05373802036046982,0.053738031536340714,0.9048981070518494,0.09510184824466705,0.17059090733528137,0.8268837928771973,0.05373802036046982,0.9060068726539612,0.9047572612762451,0.9984918236732483,0.09510185569524765,0.07084281742572784,0.07084281742572784,0.8774653673171997,0.12253468483686447,0.20628657937049866,0.7825950384140015,0.07084281742572784,0.9013565182685852,0.8567215800285339,0.9984081387519836,0.12253468483686447
48,0.05200880020856857,0.05200880020856857,0.9084644317626953,0.0915355309844017,0.16581173241138458,0.8327833414077759,0.05200880020856857,0.9135292172431946,0.904062032699585,0.9986072778701782,0.0915355384349823,0.0664445012807846,0.0664445012807846,0.8844149112701416,0.11558502167463303,0.1972721666097641,0.7938122749328613,0.0664445012807846,0.9029669761657715,0.8681784868240356,0.9984236359596252,0.11558502167463303
49,0.051963817328214645,0.051963817328214645,0.9085599184036255,0.09143996238708496,0.1657273769378662,0.8328983783721924,0.051963817328214645,0.9140103459358215,0.9038712382316589,0.9986026883125305,0.09143997728824615,0.06796582788228989,0.06796582788228989,0.8830211162567139,0.11697891354560852,0.19895674288272858,0.7917376160621643,0.06796582788228989,0.9144828915596008,0.8551365733146667,0.9986481666564941,0.11697892844676971
50,0.05356569588184357,0.053565703332424164,0.905066728591919,0.09493318945169449,0.17016610503196716,0.8273760676383972,0.05356569588184357,0.9094374179840088,0.9015436768531799,0.9985355138778687,0.09493318945169449,0.07020542025566101,0.07020541280508041,0.8794598579406738,0.12054020166397095,0.20368662476539612,0.7858537435531616,0.07020542025566101,0.8961089253425598,0.8652790188789368,0.9983019828796387,0.12054020166397095
51,0.05167095363140106,0.05167095363140106,0.9091886878013611,0.09081126749515533,0.16481496393680573,0.8339981436729431,0.05167095363140106,0.9126666188240051,0.9065315127372742,0.9985829591751099,0.09081126749515533,0.07808785885572433,0.07808787375688553,0.8656066060066223,0.13439355790615082,0.22032737731933594,0.7650615572929382,0.07808785885572433,0.8989339470863342,0.8372761607170105,0.9984139204025269,0.13439351320266724
52,0.0533655621111393,0.053365558385849,0.9055715799331665,0.094428151845932,0.169527068734169,0.828157901763916,0.0533655621111393,0.9114202857017517,0.9008510112762451,0.9985920786857605,0.094428151845932,0.07193318009376526,0.07193318754434586,0.8786364197731018,0.12136350572109222,0.20423588156700134,0.7851625084877014,0.07193318009376526,0.90757155418396,0.8542239665985107,0.9985212683677673,0.12136352807283401
53,0.052607372403144836,0.052607372403144836,0.9075270891189575,0.09247317165136337,0.16703340411186218,0.8312677145004272,0.052607372403144836,0.9122705459594727,0.9037672877311707,0.9985818862915039,0.09247315675020218,0.07067521661520004,0.07067521661520004,0.8771138787269592,0.1228860393166542,0.20630668103694916,0.7825044989585876,0.07067521661520004,0.8817503452301025,0.873857855796814,0.9980196952819824,0.1228860393166542
54,0.05183110386133194,0.05183110386133194,0.9089187979698181,0.0910811647772789,0.1651182621717453,0.8336173892021179,0.05183110386133194,0.9162694215774536,0.902445912361145,0.998659074306488,0.0910811647772789,0.07070515304803848,0.07070514559745789,0.8776645064353943,0.12233554571866989,0.2056715339422226,0.7833130359649658,0.07070515304803848,0.9091746807098389,0.8504378795623779,0.9985578656196594,0.12233554571866989
55,0.05222659930586815,0.05222659558057785,0.9083691835403442,0.0916307270526886,0.16573582589626312,0.8328129053115845,0.05222659930586815,0.912316083908081,0.905576765537262,0.9985606670379639,0.0916307270526886,0.07028481364250183,0.07028480619192123,0.8797147274017334,0.12028525024652481,0.20307262241840363,0.7865442633628845,0.07028481364250183,0.9062237739562988,0.8566951155662537,0.9984871745109558,0.120285265147686
56,0.051424093544483185,0.051424093544483185,0.9094083905220032,0.09059149771928787,0.16451777517795563,0.8343721628189087,0.051424093544483185,0.9158714413642883,0.9039203524589539,0.9986366629600525,0.09059149771928787,0.07527612149715424,0.07527612149715424,0.8718670010566711,0.12813302874565125,0.21276336908340454,0.7745293974876404,0.07527612149715424,0.9072344303131104,0.8422663807868958,0.9985449314117432,0.12813301384449005
57,0.050420962274074554,0.050420962274074554,0.911110520362854,0.08888944983482361,0.16227857768535614,0.8371465802192688,0.050420962274074554,0.9174838662147522,0.9055856466293335,0.9986714720726013,0.0888894572854042,0.06780237704515457,0.06780236959457397,0.8819148540496826,0.118085116147995,0.20035633444786072,0.7899576425552368,0.06780237704515457,0.9015712141990662,0.8649892210960388,0.9983852505683899,0.11808512359857559
58,0.05290387198328972,0.05290387198328972,0.9070960283279419,0.0929039865732193,0.16742800176143646,0.8307156562805176,0.05290387198328972,0.9141558408737183,0.9010974764823914,0.9986188411712646,0.0929039940237999,0.06936174631118774,0.06936174631118774,0.8801656365394592,0.11983448266983032,0.2026582509279251,0.7870786786079407,0.06936174631118774,0.8892726302146912,0.8728228807449341,0.9981700778007507,0.11983446031808853
59,0.04788021370768547,0.047880206257104874,0.9160327911376953,0.08396724611520767,0.15545153617858887,0.845492422580719,0.04788021370768547,0.920931339263916,0.91173255443573,0.998717725276947,0.08396724611520767,0.06345465779304504,0.06345465779304504,0.8898972272872925,0.11010276526212692,0.1901295781135559,0.8026847243309021,0.06345465779304504,0.897739589214325,0.8842097520828247,0.9983078241348267,0.11010276526212692
60,0.04672957956790924,0.04672958701848984,0.9180065989494324,0.08199327439069748,0.15263471007347107,0.8488963842391968,0.04672957956790924,0.9227623343467712,0.913787305355072,0.9987564086914062,0.08199326694011688,0.06587787717580795,0.06587788462638855,0.886330783367157,0.11366921663284302,0.19457140564918518,0.7971420884132385,0.06587787717580795,0.9121943116188049,0.8638908267021179,0.9985982775688171,0.11366921663284302
61,0.04650787264108658,0.04650787636637688,0.9183846712112427,0.08161556720733643,0.15214622020721436,0.8494907021522522,0.04650787264108658,0.9220627546310425,0.9151529669761658,0.998729407787323,0.08161554485559464,0.0633389875292778,0.0633389875292778,0.8901016712188721,0.10989829152822495,0.19003644585609436,0.8028011918067932,0.0633389875292778,0.9071936011314392,0.8748895525932312,0.9984920024871826,0.10989829152822495
62,0.0456332266330719,0.045633234083652496,0.919498085975647,0.08050189912319183,0.1506304144859314,0.8513588905334473,0.0456332266330719,0.9237179160118103,0.9158291816711426,0.9987713694572449,0.08050189167261124,0.06294223666191101,0.0629422515630722,0.8912723660469055,0.1087276041507721,0.18835967779159546,0.8048686385154724,0.06294223666191101,0.9198431968688965,0.865858256816864,0.9987258315086365,0.1087276041507721
63,0.047043975442647934,0.04704398661851883,0.9173328280448914,0.08266696333885193,0.15340909361839294,0.8478740453720093,0.047043975442647934,0.9214421510696411,0.9139091968536377,0.9987280368804932,0.08266695588827133,0.062848299741745,0.06284830719232559,0.8917205333709717,0.1082795113325119,0.1878378987312317,0.8055554032325745,0.062848299741745,0.9143012166023254,0.8718760013580322,0.9986122846603394,0.1082795113325119
64,0.04519788548350334,0.04519788548350334,0.9205622673034668,0.07943755388259888,0.1491394340991974,0.8531880378723145,0.04519788548350334,0.9254140853881836,0.9162859916687012,0.9988002777099609,0.07943754643201828,0.06384741514921188,0.06384741514921188,0.8894144296646118,0.1105855256319046,0.19065409898757935,0.802046000957489,0.06384741514921188,0.9221166372299194,0.8608530163764954,0.9987753033638,0.11058551073074341
65,0.044688545167446136,0.04468853026628494,0.9213306307792664,0.07866933941841125,0.14806100726127625,0.8544780611991882,0.044688545167446136,0.9268687963485718,0.9163579344749451,0.9988369941711426,0.07866932451725006,0.06219202280044556,0.062192026525735855,0.8924931883811951,0.10750672221183777,0.18683788180351257,0.8067930340766907,0.06219202280044556,0.9093607068061829,0.8777511715888977,0.9985161423683167,0.10750671476125717
66,0.04399719089269638,0.04399719089269638,0.9224675297737122,0.07753239572048187,0.1464773416519165,0.8564077019691467,0.04399719089269638,0.9267509579658508,0.91867995262146,0.9988182783126831,0.07753241062164307,0.061596546322107315,0.06159654259681702,0.8935614824295044,0.10643842816352844,0.18536163866519928,0.8086091876029968,0.061596546322107315,0.9061787128448486,0.8830609917640686,0.998455822467804,0.10643842071294785
67,0.043114688247442245,0.04311467707157135,0.9238607883453369,0.07613921910524368,0.14450854063034058,0.8588030934333801,0.043114688247442245,0.9280229210853577,0.9202902317047119,0.9988597631454468,0.07613922655582428,0.06387635320425034,0.06387636065483093,0.8897990584373474,0.11020097136497498,0.19011804461479187,0.8026763796806335,0.06387635320425034,0.9216412305831909,0.862010657787323,0.9987645745277405,0.11020094901323318
