epoch,accuracy,auc_ovr,loss,overall_precision,overall_recall,val_accuracy,val_auc_ovr,val_loss,val_overall_precision,val_overall_recall
32,0.9294999837875366,0.9901653528213501,0.1922869086265564,0.9345629215240479,0.9247499704360962,0.9440000057220459,0.9944686889648438,0.15845699608325958,0.9456740617752075,0.9399999976158142
33,0.9265000224113464,0.990491509437561,0.19005972146987915,0.9301972389221191,0.9194999933242798,0.9470000267028809,0.9941302537918091,0.15927046537399292,0.9468938112258911,0.9449999928474426
34,0.9294999837875366,0.9924138784408569,0.1738911271095276,0.935777485370636,0.9252499938011169,0.9470000267028809,0.994165301322937,0.16602995991706848,0.9477911591529846,0.9440000057220459
35,0.9322500228881836,0.9905734062194824,0.18818511068820953,0.9357682466506958,0.9287499785423279,0.9440000057220459,0.9943249821662903,0.15639840066432953,0.9448345303535461,0.9419999718666077
36,0.9330000281333923,0.9910340309143066,0.1797296702861786,0.9373895525932312,0.9282500147819519,0.9490000009536743,0.9945685267448425,0.14823099970817566,0.9496475458145142,0.9430000185966492
37,0.9257500171661377,0.9914859533309937,0.18028461933135986,0.9294354915618896,0.921999990940094,0.9470000267028809,0.9943749904632568,0.14968432486057281,0.9487437009811401,0.9440000057220459
38,0.9290000200271606,0.9916749000549316,0.1793917417526245,0.9355897903442383,0.9259999990463257,0.9470000267028809,0.9943996667861938,0.14930929243564606,0.9496475458145142,0.9430000185966492
39,0.9390000104904175,0.9935540556907654,0.15666133165359497,0.9434913992881775,0.9350000023841858,0.9430000185966492,0.9945498704910278,0.15146775543689728,0.9466263651847839,0.9399999976158142
40,0.9412500262260437,0.9935933351516724,0.15837790071964264,0.944556474685669,0.9369999766349792,0.9419999718666077,0.9950014352798462,0.14919711649417877,0.9456193447113037,0.9390000104904175
41,0.9350000023841858,0.9930334091186523,0.1611660122871399,0.9392181634902954,0.9309999942779541,0.9459999799728394,0.9957510828971863,0.14003625512123108,0.9517102837562561,0.9459999799728394
42,0.9412500262260437,0.9938796758651733,0.15487302839756012,0.9445983171463013,0.937749981880188,0.9480000138282776,0.99507737159729,0.14549563825130463,0.9487437009811401,0.9440000057220459
43,0.9352499842643738,0.9923104047775269,0.16617509722709656,0.9400050640106201,0.9322500228881836,0.9459999799728394,0.9959108829498291,0.14092114567756653,0.9477387070655823,0.9430000185966492
44,0.9409999847412109,0.9932570457458496,0.1602240800857544,0.9469026327133179,0.9362499713897705,0.9380000233650208,0.9951107501983643,0.14833754301071167,0.9407035112380981,0.9359999895095825
45,0.9330000281333923,0.992807149887085,0.16835199296474457,0.9374684691429138,0.9294999837875366,0.9440000057220459,0.9947982430458069,0.145871102809906,0.9477911591529846,0.9440000057220459
46,0.9392499923706055,0.9933373928070068,0.15657103061676025,0.9437578916549683,0.9355000257492065,0.9490000009536743,0.9951393604278564,0.13987119495868683,0.9489489197731018,0.9480000138282776
47,0.9392499923706055,0.9932249188423157,0.15889576077461243,0.943130373954773,0.9369999766349792,0.9470000267028809,0.9950644969940186,0.1404748558998108,0.9496475458145142,0.9430000185966492
48,0.9430000185966492,0.9944706559181213,0.14152474701404572,0.9443190097808838,0.9412500262260437,0.9470000267028809,0.9956108331680298,0.13271492719650269,0.9497487545013428,0.9449999928474426
49,0.9474999904632568,0.994042694568634,0.1431216150522232,0.9501636028289795,0.9437500238418579,0.949999988079071,0.9961233139038086,0.13118739426136017,0.9527162909507751,0.9470000267028809
50,0.9482499957084656,0.9934982657432556,0.14557449519634247,0.9509680867195129,0.9455000162124634,0.9480000138282776,0.9962582588195801,0.13170793652534485,0.9487951993942261,0.9449999928474426
51,0.9455000162124634,0.9935569167137146,0.14932850003242493,0.948440670967102,0.9427499771118164,0.9539999961853027,0.9957787990570068,0.1256447732448578,0.9559118151664734,0.9539999961853027
52,0.9452499747276306,0.9943430423736572,0.1445443034172058,0.9480977654457092,0.940750002861023,0.9520000219345093,0.9958097338676453,0.12705989181995392,0.9520000219345093,0.9520000219345093
53,0.9430000185966492,0.9932551383972168,0.15804213285446167,0.9451296329498291,0.9387500286102295,0.949999988079071,0.9957032799720764,0.13895072042942047,0.9507537484169006,0.9459999799728394
54,0.9474999904632568,0.9948046207427979,0.13653564453125,0.9504527449607849,0.9447500109672546,0.9520000219345093,0.9959943294525146,0.13162735104560852,0.9527637958526611,0.9480000138282776
55,0.9452499747276306,0.9952476024627686,0.13459868729114532,0.9479768872261047,0.9430000185966492,0.9580000042915344,0.9957576990127563,0.12926341593265533,0.9586693644523621,0.9509999752044678
56,0.949999988079071,0.9946447610855103,0.13275796175003052,0.9532192945480347,0.9474999904632568,0.9570000171661377,0.9961939454078674,0.1204102411866188,0.9587939977645874,0.9539999961853027
57,0.9474999904632568,0.9951258301734924,0.1362268626689911,0.9509310722351074,0.9447500109672546,0.9549999833106995,0.9961127638816833,0.12416946142911911,0.9567838907241821,0.9520000219345093
58,0.9502500295639038,0.9954261779785156,0.12995180487632751,0.9531957507133484,0.9470000267028809,0.9559999704360962,0.9961376190185547,0.12327565252780914,0.9568706154823303,0.9539999961853027
59,0.9524999856948853,0.9950816631317139,0.12939903140068054,0.9569486379623413,0.9502500295639038,0.9549999833106995,0.996474027633667,0.12802281975746155,0.9568706154823303,0.9539999961853027
60,0.9442499876022339,0.9949857592582703,0.13890787959098816,0.9476466178894043,0.9412500262260437,0.953000009059906,0.9963881969451904,0.12450675666332245,0.9548192620277405,0.9509999752044678
61,0.949999988079071,0.9954861402511597,0.12816838920116425,0.9527400732040405,0.9474999904632568,0.9570000171661377,0.9965522289276123,0.12348652631044388,0.9570000171661377,0.9570000171661377
62,0.9522500038146973,0.9953999519348145,0.12561757862567902,0.9550477266311646,0.9507499933242798,0.9610000252723694,0.9967013597488403,0.11623762547969818,0.9628514051437378,0.9589999914169312
63,0.9480000138282776,0.9944710731506348,0.13597363233566284,0.9516494870185852,0.9447500109672546,0.9599999785423279,0.9966960549354553,0.11374114453792572,0.9618856310844421,0.9589999914169312
64,0.9545000195503235,0.9965256452560425,0.11454218626022339,0.9587421417236328,0.952750027179718,0.9570000171661377,0.9966388940811157,0.11569871753454208,0.9589178562164307,0.9570000171661377
65,0.9574999809265137,0.996026873588562,0.11957188695669174,0.9593169093132019,0.9549999833106995,0.9580000042915344,0.996713399887085,0.11376426368951797,0.9598796367645264,0.9570000171661377
66,0.9502500295639038,0.9951794147491455,0.12430785596370697,0.9535642862319946,0.9497500061988831,0.9610000252723694,0.9967862367630005,0.1143491193652153,0.9618473649024963,0.9580000042915344
67,0.9505000114440918,0.9953948259353638,0.12907396256923676,0.952464759349823,0.9467499852180481,0.9629999995231628,0.9968221187591553,0.10881176590919495,0.9639639854431152,0.9629999995231628
68,0.956250011920929,0.9965068697929382,0.1121598407626152,0.9580823183059692,0.9542499780654907,0.9539999961853027,0.9967303276062012,0.12025581300258636,0.9558233022689819,0.9520000219345093
69,0.9484999775886536,0.9955185055732727,0.12593194842338562,0.9508155584335327,0.9472500085830688,0.9539999961853027,0.9967268109321594,0.11497275531291962,0.9539077877998352,0.9520000219345093
70,0.9552500247955322,0.9961404800415039,0.1190599575638771,0.958040177822113,0.953249990940094,0.9539999961853027,0.996604323387146,0.12250297516584396,0.954954981803894,0.9539999961853027
71,0.952750027179718,0.9962043762207031,0.12175332754850388,0.9546024799346924,0.9514999985694885,0.9580000042915344,0.9972082376480103,0.11032043397426605,0.9589589834213257,0.9580000042915344
72,0.9582499861717224,0.9965548515319824,0.11089499294757843,0.9600803256034851,0.9559999704360962,0.9580000042915344,0.997596800327301,0.11655306071043015,0.9579579830169678,0.9570000171661377
73,0.9587500095367432,0.9969090819358826,0.10147294402122498,0.9615963697433472,0.9577500224113464,0.9599999785423279,0.9973174333572388,0.11306267976760864,0.9609218239784241,0.9589999914169312
74,0.9610000252723694,0.9968767762184143,0.10080838948488235,0.9628607034683228,0.9592499732971191,0.9589999914169312,0.9969395399093628,0.11395951360464096,0.9599599838256836,0.9589999914169312
75,0.9564999938011169,0.9964536428451538,0.11043713986873627,0.9583438038825989,0.9547500014305115,0.9520000219345093,0.9976128339767456,0.11700309067964554,0.9548192620277405,0.9509999752044678
76,0.9589999914169312,0.996742844581604,0.10883331298828125,0.9606121182441711,0.9572499990463257,0.9539999961853027,0.997459352016449,0.11271954327821732,0.9549098014831543,0.953000009059906
77,0.9612500071525574,0.9969857931137085,0.10220412164926529,0.9638372659683228,0.9595000147819519,0.9599999785423279,0.9966342449188232,0.11402959376573563,0.9609218239784241,0.9589999914169312
78,0.9547500014305115,0.9962857365608215,0.11493057012557983,0.9580296277999878,0.953000009059906,0.9610000252723694,0.9969642162322998,0.1080544963479042,0.9619238376617432,0.9599999785423279
79,0.9662500023841858,0.9974092841148376,0.09444184601306915,0.9688676595687866,0.9647499918937683,0.9580000042915344,0.9969071745872498,0.11261318624019623,0.9589589834213257,0.9580000042915344
80,0.9642500281333923,0.9969124794006348,0.0996548980474472,0.9661059379577637,0.9620000123977661,0.9599999785423279,0.9975602626800537,0.11533461511135101,0.9599999785423279,0.9599999785423279
81,0.965499997138977,0.997831404209137,0.09091919660568237,0.9666666388511658,0.9642500281333923,0.9599999785423279,0.9969938397407532,0.1119156926870346,0.9609609842300415,0.9599999785423279
82,0.9605000019073486,0.9968432188034058,0.10122029483318329,0.9630188941955566,0.9570000171661377,0.9620000123977661,0.9969491958618164,0.11110255867242813,0.9639278650283813,0.9620000123977661
83,0.9559999704360962,0.9963523745536804,0.11046488583087921,0.9580823183059692,0.9542499780654907,0.9620000123977661,0.9968854188919067,0.11217671632766724,0.9619619846343994,0.9610000252723694
84,0.968999981880188,0.9976387023925781,0.088811956346035,0.9701305031776428,0.9662500023841858,0.9620000123977661,0.9970329403877258,0.10977878421545029,0.9629629850387573,0.9620000123977661
85,0.9607499837875366,0.9968010187149048,0.10437890142202377,0.9619143009185791,0.9597499966621399,0.9599999785423279,0.9965452551841736,0.1111413910984993,0.9609218239784241,0.9589999914169312
86,0.9589999914169312,0.9966690540313721,0.10338205099105835,0.9611236453056335,0.9580000042915344,0.9649999737739563,0.9970709085464478,0.10799402743577957,0.9649649858474731,0.9639999866485596
87,0.9637500047683716,0.9973040223121643,0.09832099825143814,0.9646439552307129,0.9617499709129333,0.9620000123977661,0.9974455833435059,0.10646544396877289,0.9619619846343994,0.9610000252723694
88,0.9632499814033508,0.9970899820327759,0.09889393299818039,0.9646527767181396,0.9620000123977661,0.9570000171661377,0.9972428679466248,0.11134598404169083,0.9589178562164307,0.9570000171661377
89,0.9660000205039978,0.9979009628295898,0.08751025050878525,0.9678634405136108,0.9637500047683716,0.9660000205039978,0.9973791837692261,0.1044912189245224,0.9660000205039978,0.9660000205039978
90,0.965749979019165,0.9975663423538208,0.0886533185839653,0.9669172763824463,0.9645000100135803,0.9639999866485596,0.9973275661468506,0.1036989614367485,0.9639999866485596,0.9639999866485596
91,0.9624999761581421,0.9974375367164612,0.09548959136009216,0.9643931984901428,0.9614999890327454,0.9649999737739563,0.9972482323646545,0.11013732850551605,0.9649649858474731,0.9639999866485596
92,0.9649999737739563,0.9973387718200684,0.09314774721860886,0.9670854210853577,0.9622499942779541,0.9649999737739563,0.9971268177032471,0.11521881818771362,0.9659318923950195,0.9639999866485596
93,0.9652500152587891,0.9972826242446899,0.097075916826725,0.9668840765953064,0.9635000228881836,0.9620000123977661,0.9973900318145752,0.10714416205883026,0.9620000123977661,0.9620000123977661
94,0.965499997138977,0.9979473352432251,0.08706273138523102,0.9678714871406555,0.9639999866485596,0.9620000123977661,0.9972978830337524,0.11474088579416275,0.9619619846343994,0.9610000252723694
95,0.9674999713897705,0.9972831010818481,0.08885610848665237,0.9691729545593262,0.9667500257492065,0.9670000076293945,0.9972575306892395,0.10782650113105774,0.967903733253479,0.9649999737739563
96,0.9667500257492065,0.997717559337616,0.08907267451286316,0.9678956866264343,0.9647499918937683,0.9629999995231628,0.9973794221878052,0.10553029924631119,0.9629999995231628,0.9629999995231628
97,0.9647499918937683,0.9976839423179626,0.09304375946521759,0.9661569595336914,0.9635000228881836,0.9649999737739563,0.9972803592681885,0.1072043776512146,0.965965986251831,0.9649999737739563
98,0.9695000052452087,0.9979724884033203,0.08402450382709503,0.9704408645629883,0.968500018119812,0.9649999737739563,0.9972208738327026,0.1077105775475502,0.9649999737739563,0.9649999737739563
99,0.9670000076293945,0.9974436163902283,0.08954767882823944,0.9672335982322693,0.9667500257492065,0.9639999866485596,0.9971485733985901,0.11371178925037384,0.9639999866485596,0.9639999866485596
100,0.9624999761581421,0.9975545406341553,0.09633733332157135,0.9641514420509338,0.9614999890327454,0.9639999866485596,0.9973260164260864,0.1045859232544899,0.9649649858474731,0.9639999866485596
101,0.9632499814033508,0.997316300868988,0.09321067482233047,0.9656038284301758,0.9614999890327454,0.9660000205039978,0.9973534345626831,0.10231948643922806,0.966966986656189,0.9660000205039978
102,0.9710000157356262,0.9976925849914551,0.0825105756521225,0.9724172353744507,0.9695000052452087,0.9649999737739563,0.9973816871643066,0.10301575064659119,0.965965986251831,0.9649999737739563
103,0.965499997138977,0.9983255863189697,0.08122482895851135,0.966892421245575,0.9637500047683716,0.9649999737739563,0.9973665475845337,0.10512891411781311,0.9649649858474731,0.9639999866485596
104,0.9707499742507935,0.9982925653457642,0.08059761673212051,0.971206784248352,0.9697499871253967,0.9649999737739563,0.9973591566085815,0.10840296000242233,0.9649999737739563,0.9649999737739563
105,0.965749979019165,0.9972270727157593,0.0927288830280304,0.9674022197723389,0.9645000100135803,0.9670000076293945,0.9975122213363647,0.1024344339966774,0.966966986656189,0.9660000205039978
106,0.9702500104904175,0.998171865940094,0.0787341520190239,0.9714142680168152,0.968500018119812,0.9670000076293945,0.997442901134491,0.10305394977331161,0.966966986656189,0.9660000205039978
107,0.9624999761581421,0.9975144863128662,0.09139986336231232,0.9643574357032776,0.9605000019073486,0.968999981880188,0.9974055290222168,0.1031561866402626,0.9699699878692627,0.968999981880188
108,0.9672499895095825,0.9977935552597046,0.08597923815250397,0.9679198265075684,0.965499997138977,0.9679999947547913,0.9973959922790527,0.10603360831737518,0.9679679870605469,0.9670000076293945
109,0.9662500023841858,0.9974068403244019,0.09235865622758865,0.9672008156776428,0.965749979019165,0.9670000076293945,0.9972954988479614,0.10627231001853943,0.966966986656189,0.9660000205039978
110,0.9660000205039978,0.9977880716323853,0.08623281121253967,0.9671761393547058,0.9649999737739563,0.968999981880188,0.9973540306091309,0.10425519198179245,0.9699398875236511,0.9679999947547913
111,0.968999981880188,0.9977493286132812,0.0828876942396164,0.9706472754478455,0.9672499895095825,0.9700000286102295,0.9967664480209351,0.10355932265520096,0.9699699878692627,0.968999981880188
112,0.9672499895095825,0.9976553320884705,0.08607534319162369,0.9681544899940491,0.9652500152587891,0.9679999947547913,0.9968597888946533,0.1038365587592125,0.9699398875236511,0.9679999947547913
113,0.9677500128746033,0.9982910752296448,0.0812782570719719,0.9693621397018433,0.9649999737739563,0.9660000205039978,0.9969027638435364,0.10317377001047134,0.9689067006111145,0.9660000205039978
114,0.9697499871253967,0.9982384443283081,0.07766799628734589,0.970426082611084,0.9679999947547913,0.9649999737739563,0.996849536895752,0.10575047880411148,0.9669338464736938,0.9649999737739563
115,0.9662500023841858,0.9970868229866028,0.09505600482225418,0.9671925902366638,0.965499997138977,0.9679999947547913,0.9968539476394653,0.10250596702098846,0.9689689874649048,0.9679999947547913
116,0.9727500081062317,0.998226523399353,0.07913024723529816,0.9741725325584412,0.9712499976158142,0.9649999737739563,0.9968602061271667,0.10145687311887741,0.965965986251831,0.9649999737739563
117,0.968999981880188,0.9980210065841675,0.08299730718135834,0.9701828956604004,0.9679999947547913,0.9660000205039978,0.9968292713165283,0.10354942083358765,0.9660000205039978,0.9660000205039978
118,0.9664999842643738,0.9980624318122864,0.08228038251399994,0.9684051871299744,0.965499997138977,0.9670000076293945,0.9969087839126587,0.10279913991689682,0.9670000076293945,0.9670000076293945
119,0.9729999899864197,0.9980713129043579,0.07694007456302643,0.9741789698600769,0.9714999794960022,0.9660000205039978,0.9969682097434998,0.10395987331867218,0.9660000205039978,0.9660000205039978
120,0.9695000052452087,0.9981247186660767,0.08155762404203415,0.9706840515136719,0.968500018119812,0.9660000205039978,0.9969296455383301,0.10262223333120346,0.9660000205039978,0.9660000205039978
121,0.9714999794960022,0.998096764087677,0.07829628884792328,0.9719719886779785,0.9710000157356262,0.9649999737739563,0.9969371557235718,0.10280349105596542,0.9649999737739563,0.9649999737739563
122,0.965499997138977,0.9972983598709106,0.09105184674263,0.9669089913368225,0.9642500281333923,0.9660000205039978,0.9969552755355835,0.10216225683689117,0.9660000205039978,0.9660000205039978
123,0.9710000157356262,0.9982026815414429,0.07778949290513992,0.9719298481941223,0.9695000052452087,0.9660000205039978,0.9969455599784851,0.10279371589422226,0.9660000205039978,0.9660000205039978
124,0.9697499871253967,0.9982306957244873,0.07920914888381958,0.9706767201423645,0.9682499766349792,0.9629999995231628,0.9968855381011963,0.1025717556476593,0.9629629850387573,0.9620000123977661
125,0.9742500185966492,0.9986612796783447,0.07210222631692886,0.9754324555397034,0.9727500081062317,0.9649999737739563,0.9974664449691772,0.10157610476016998,0.9649999737739563,0.9649999737739563
126,0.968999981880188,0.9980111122131348,0.08230461180210114,0.9709200263023376,0.9682499766349792,0.9670000076293945,0.9974446892738342,0.10124818235635757,0.9670000076293945,0.9670000076293945
127,0.9739999771118164,0.998523473739624,0.07097119092941284,0.9744552969932556,0.9727500081062317,0.968999981880188,0.9974303245544434,0.1009334921836853,0.9689689874649048,0.9679999947547913
128,0.96875,0.9981908798217773,0.08182556182146072,0.9701904058456421,0.9682499766349792,0.9679999947547913,0.996874213218689,0.1017388179898262,0.9689689874649048,0.9679999947547913
129,0.9697499871253967,0.9983094930648804,0.07900069653987885,0.9702127575874329,0.968999981880188,0.9670000076293945,0.9969031810760498,0.10198473930358887,0.968937873840332,0.9670000076293945
130,0.9714999794960022,0.9977636933326721,0.08155768364667892,0.9726954102516174,0.9707499742507935,0.9649999737739563,0.9969367980957031,0.10082104057073593,0.9669338464736938,0.9649999737739563
131,0.9714999794960022,0.9984179735183716,0.0758582204580307,0.9731829762458801,0.9707499742507935,0.9649999737739563,0.9969578385353088,0.10032592713832855,0.9669338464736938,0.9649999737739563
132,0.972000002861023,0.9979677200317383,0.08185723423957825,0.9726954102516174,0.9707499742507935,0.9670000076293945,0.9969454407691956,0.10021916776895523,0.9679679870605469,0.9670000076293945
133,0.971750020980835,0.9980795383453369,0.07865239679813385,0.9731829762458801,0.9707499742507935,0.9660000205039978,0.9969590306282043,0.10050001740455627,0.9660000205039978,0.9660000205039978
134,0.9704999923706055,0.9977627992630005,0.08043446391820908,0.9714428782463074,0.9695000052452087,0.9649999737739563,0.997566819190979,0.09931275248527527,0.9649999737739563,0.9649999737739563
135,0.9732499718666077,0.998046338558197,0.07652873545885086,0.9746803641319275,0.972000002861023,0.9670000076293945,0.9975199103355408,0.09921610355377197,0.9670000076293945,0.9670000076293945
136,0.9745000004768372,0.998245358467102,0.07188602536916733,0.9754570722579956,0.9737499952316284,0.968999981880188,0.997523307800293,0.09885038435459137,0.968999981880188,0.968999981880188
137,0.972000002861023,0.9981436729431152,0.07829263806343079,0.9739152193069458,0.9707499742507935,0.9639999866485596,0.9969507455825806,0.10018368810415268,0.9639999866485596,0.9639999866485596
138,0.9722499847412109,0.9981456995010376,0.07746434211730957,0.9736841917037964,0.9712499976158142,0.9649999737739563,0.9975500106811523,0.09965788573026657,0.965965986251831,0.9649999737739563
139,0.96875,0.9982054829597473,0.07889411598443985,0.9697045683860779,0.9682499766349792,0.9660000205039978,0.9975720643997192,0.09948477894067764,0.966966986656189,0.9660000205039978
140,0.971750020980835,0.9979737997055054,0.07735797762870789,0.9744168519973755,0.9712499976158142,0.968999981880188,0.9969480633735657,0.09906002134084702,0.9699398875236511,0.9679999947547913
141,0.9697499871253967,0.9982625842094421,0.07706841826438904,0.9724034070968628,0.968999981880188,0.9679999947547913,0.996889591217041,0.10029356181621552,0.9679679870605469,0.9670000076293945
142,0.971750020980835,0.9979316592216492,0.07801810652017593,0.9729458689689636,0.9710000157356262,0.9679999947547913,0.9969649910926819,0.10024081915616989,0.968937873840332,0.9670000076293945
143,0.9725000262260437,0.9984238147735596,0.07265002280473709,0.9739283323287964,0.9712499976158142,0.9660000205039978,0.9969323873519897,0.09944956749677658,0.966966986656189,0.9660000205039978
144,0.968500018119812,0.9985049962997437,0.07655902951955795,0.9708981513977051,0.9674999713897705,0.9670000076293945,0.9969143867492676,0.09996962547302246,0.9679679870605469,0.9670000076293945
145,0.9745000004768372,0.9983549118041992,0.06920763105154037,0.9757013916969299,0.9737499952316284,0.9679999947547913,0.9975343942642212,0.09822408854961395,0.9699097275733948,0.9670000076293945
146,0.9737499952316284,0.9986151456832886,0.0675579309463501,0.9741919040679932,0.972000002861023,0.9670000076293945,0.9975963234901428,0.09678981453180313,0.968937873840332,0.9670000076293945
147,0.9712499976158142,0.9981227517127991,0.07631988823413849,0.9726817011833191,0.9702500104904175,0.9700000286102295,0.997617244720459,0.09536726772785187,0.9699699878692627,0.968999981880188
148,0.9754999876022339,0.9985512495040894,0.06629712879657745,0.9759519100189209,0.9739999771118164,0.9679999947547913,0.9976023435592651,0.09611978381872177,0.9699398875236511,0.9679999947547913
149,0.9745000004768372,0.9984925985336304,0.07174643129110336,0.9747183918952942,0.9735000133514404,0.968999981880188,0.9976365566253662,0.09537633508443832,0.9699699878692627,0.968999981880188
150,0.9729999899864197,0.9985718727111816,0.07050153613090515,0.9739413857460022,0.971750020980835,0.9679999947547913,0.9976125955581665,0.09679212421178818,0.9689689874649048,0.9679999947547913
151,0.9745000004768372,0.9980801939964294,0.07231008261442184,0.9752004146575928,0.9732499718666077,0.9679999947547913,0.9976924061775208,0.09529588371515274,0.9679679870605469,0.9670000076293945
