epoch,accuracy,auc_ovr,loss,overall_precision,overall_recall,val_accuracy,val_auc_ovr,val_loss,val_overall_precision,val_overall_recall
20,0.9714999794960022,0.9981979727745056,0.07930051535367966,0.9734002351760864,0.9697499871253967,0.9589999914169312,0.9935697317123413,0.1353098750114441,0.9598796367645264,0.9570000171661377
21,0.972000002861023,0.9988827705383301,0.07015439867973328,0.973664402961731,0.9704999923706055,0.9599999785423279,0.9931150674819946,0.13539418578147888,0.9619238376617432,0.9599999785423279
22,0.9764999747276306,0.9988529682159424,0.06956885010004044,0.9777165651321411,0.9762499928474426,0.9589999914169312,0.9930340051651001,0.13288383185863495,0.959919810295105,0.9580000042915344
23,0.9772499799728394,0.998986005783081,0.06256648153066635,0.9787074327468872,0.9767500162124634,0.9599999785423279,0.9930442571640015,0.13230086863040924,0.9607645869255066,0.9549999833106995
24,0.9714999794960022,0.998723566532135,0.0698854848742485,0.9729255437850952,0.9702500104904175,0.9559999704360962,0.9928333759307861,0.1358037292957306,0.9579158425331116,0.9559999704360962
25,0.9772499799728394,0.9988616704940796,0.06447455286979675,0.977950394153595,0.9757500290870667,0.9629999995231628,0.9945378303527832,0.12168271094560623,0.9629629850387573,0.9620000123977661
26,0.9750000238418579,0.9990043640136719,0.0627235695719719,0.9769481420516968,0.9747499823570251,0.9649999737739563,0.9926168918609619,0.13068678975105286,0.9649298787117004,0.9629999995231628
27,0.9807500243186951,0.9989524483680725,0.05654653534293175,0.9809762239456177,0.9797499775886536,0.9620000123977661,0.9920167922973633,0.1339253932237625,0.9620000123977661,0.9620000123977661
28,0.984499990940094,0.9994977712631226,0.04650786519050598,0.9852204322814941,0.9832500219345093,0.9649999737739563,0.9927511215209961,0.12636339664459229,0.9649298787117004,0.9629999995231628
29,0.984000027179718,0.9993453025817871,0.04657307267189026,0.984218418598175,0.9822499752044678,0.9670000076293945,0.9923556447029114,0.13186299800872803,0.9669007062911987,0.9639999866485596
30,0.9792500138282776,0.9991865158081055,0.05634012818336487,0.9802054762840271,0.9779999852180481,0.9649999737739563,0.9929514527320862,0.12382742762565613,0.9649298787117004,0.9629999995231628
31,0.9872499704360962,0.9996225833892822,0.04051368683576584,0.9882293939590454,0.9865000247955322,0.9629999995231628,0.994074285030365,0.1231776550412178,0.9628886580467224,0.9599999785423279
32,0.9850000143051147,0.9996267557144165,0.04306122288107872,0.9857178926467896,0.9835000038146973,0.9649999737739563,0.9924671053886414,0.13043707609176636,0.9649999737739563,0.9649999737739563
33,0.9857500195503235,0.9995834827423096,0.04054856672883034,0.9862293601036072,0.984749972820282,0.968999981880188,0.9926838874816895,0.12554723024368286,0.9699699878692627,0.968999981880188
34,0.9877499938011169,0.9996775388717651,0.03795461356639862,0.9877469539642334,0.987500011920929,0.9700000286102295,0.9932888150215149,0.11803575605154037,0.9699097275733948,0.9670000076293945
35,0.9854999780654907,0.9996389150619507,0.039338257163763046,0.985746443271637,0.9854999780654907,0.968999981880188,0.9925122261047363,0.12312805652618408,0.9709419012069702,0.968999981880188
36,0.9860000014305115,0.9992254972457886,0.042879898101091385,0.9867267608642578,0.9850000143051147,0.9710000157356262,0.9919991493225098,0.13019374012947083,0.9719719886779785,0.9710000157356262
37,0.9894999861717224,0.9997621178627014,0.03289851173758507,0.9897422790527344,0.9890000224113464,0.9679999947547913,0.992578387260437,0.12976612150669098,0.9679679870605469,0.9670000076293945
38,0.9865000247955322,0.9992571473121643,0.04128292202949524,0.9872372150421143,0.9862499833106995,0.972000002861023,0.9927005767822266,0.12121669203042984,0.9729729890823364,0.972000002861023
39,0.9887499809265137,0.999434769153595,0.03760826587677002,0.989732027053833,0.9879999756813049,0.9739999771118164,0.9936904907226562,0.11732970923185349,0.9739739894866943,0.9729999899864197
40,0.9872499704360962,0.9995481967926025,0.03989912196993828,0.9877315759658813,0.9862499833106995,0.9649999737739563,0.992920994758606,0.1292485147714615,0.965965986251831,0.9649999737739563
41,0.9884999990463257,0.9997619986534119,0.03108460083603859,0.9887415766716003,0.9879999756813049,0.9660000205039978,0.9930442571640015,0.13333845138549805,0.9669338464736938,0.9649999737739563
42,0.9865000247955322,0.9994775056838989,0.0374181866645813,0.9872404336929321,0.9865000247955322,0.9679999947547913,0.993106484413147,0.12679137289524078,0.9679999947547913,0.9679999947547913
43,0.9912499785423279,0.9998072385787964,0.02750348672270775,0.991247832775116,0.9909999966621399,0.968999981880188,0.9927656650543213,0.12730532884597778,0.968999981880188,0.968999981880188
44,0.9890000224113464,0.9995080828666687,0.033403556793928146,0.9889944791793823,0.9884999990463257,0.9729999899864197,0.9925295114517212,0.1186881735920906,0.9729729890823364,0.972000002861023
45,0.9907500147819519,0.9996615648269653,0.028517119586467743,0.9917396903038025,0.9904999732971191,0.9739999771118164,0.9929076433181763,0.11790167540311813,0.9759277701377869,0.9729999899864197
46,0.9882500171661377,0.9995731711387634,0.03338301554322243,0.9889862537384033,0.9877499938011169,0.9769999980926514,0.9928501844406128,0.1143057718873024,0.977977991104126,0.9769999980926514
47,0.9915000200271606,0.999477744102478,0.02867620438337326,0.9919899702072144,0.9907500147819519,0.9729999899864197,0.9925014972686768,0.1213366687297821,0.9729999899864197,0.9729999899864197
48,0.9904999732971191,0.9996554255485535,0.027632884681224823,0.9907453656196594,0.9902499914169312,0.9700000286102295,0.9916564226150513,0.12539416551589966,0.9699699878692627,0.968999981880188
49,0.9915000200271606,0.9998233914375305,0.02677089162170887,0.9917417168617249,0.9907500147819519,0.9679999947547913,0.992737889289856,0.12945809960365295,0.9689689874649048,0.9679999947547913
50,0.9929999709129333,0.9998968839645386,0.021800480782985687,0.9932466149330139,0.9927499890327454,0.9729999899864197,0.9919346570968628,0.12658491730690002,0.9729999899864197,0.9729999899864197
51,0.9932500123977661,0.9999187588691711,0.02101985178887844,0.9934951066970825,0.9927499890327454,0.9710000157356262,0.9914109706878662,0.12953276932239532,0.9710000157356262,0.9710000157356262
52,0.9940000176429749,0.9999254941940308,0.01893303170800209,0.9947434067726135,0.9934999942779541,0.972000002861023,0.9920714497566223,0.13169211149215698,0.972000002861023,0.972000002861023
53,0.9915000200271606,0.9998853206634521,0.02152131497859955,0.9917417168617249,0.9907500147819519,0.9760000109672546,0.9928538799285889,0.12143868207931519,0.9760000109672546,0.9760000109672546
54,0.9912499785423279,0.9996351599693298,0.02817620150744915,0.9914893507957458,0.9902499914169312,0.9729999899864197,0.9915831685066223,0.1286509484052658,0.9729458689689636,0.9710000157356262
55,0.9912499785423279,0.9998385906219482,0.0244824830442667,0.991247832775116,0.9909999966621399,0.972000002861023,0.9914478063583374,0.1273288130760193,0.9719719886779785,0.9710000157356262
56,0.9922500252723694,0.9995460510253906,0.022711409255862236,0.9927445650100708,0.9919999837875366,0.9700000286102295,0.9927008152008057,0.12588036060333252,0.9700000286102295,0.9700000286102295
57,0.9942499995231628,0.9999325275421143,0.016567189246416092,0.9942499995231628,0.9942499995231628,0.9710000157356262,0.9914613366127014,0.12950800359249115,0.9710000157356262,0.9710000157356262
58,0.9940000176429749,0.9999271035194397,0.017852336168289185,0.9942485690116882,0.9940000176429749,0.9729999899864197,0.9911357164382935,0.12802647054195404,0.9729729890823364,0.972000002861023
59,0.9927499890327454,0.9997645616531372,0.020803403109312057,0.9929965138435364,0.9925000071525574,0.9710000157356262,0.9919540882110596,0.12374769896268845,0.9710000157356262,0.9710000157356262
60,0.9915000200271606,0.9995996952056885,0.023464307188987732,0.9915000200271606,0.9915000200271606,0.9739999771118164,0.9932506084442139,0.12062761932611465,0.9739739894866943,0.9729999899864197
61,0.9955000281333923,0.9999549984931946,0.014004610478878021,0.9954977631568909,0.9950000047683716,0.9729999899864197,0.9932054877281189,0.12254029512405396,0.9729999899864197,0.9729999899864197
62,0.9937499761581421,0.999932050704956,0.01667817309498787,0.9937499761581421,0.9937499761581421,0.9760000109672546,0.993573784828186,0.12124685198068619,0.9759759902954102,0.9750000238418579
63,0.9934999942779541,0.9998825788497925,0.020940052345395088,0.9934999942779541,0.9934999942779541,0.9750000238418579,0.993726372718811,0.11995019763708115,0.9750000238418579,0.9750000238418579
64,0.9947500228881836,0.9999657869338989,0.014367266558110714,0.994997501373291,0.9944999814033508,0.9750000238418579,0.993715226650238,0.11600382626056671,0.9750000238418579,0.9750000238418579
65,0.9957500100135803,0.9999303817749023,0.016339486464858055,0.9957447052001953,0.9944999814033508,0.9769999980926514,0.9922702312469482,0.12465856224298477,0.9769999980926514,0.9769999980926514
66,0.9950000047683716,0.9999513626098633,0.014640657231211662,0.9950000047683716,0.9950000047683716,0.9750000238418579,0.9931092262268066,0.12401794642210007,0.9750000238418579,0.9750000238418579
67,0.9947500228881836,0.9999420046806335,0.015864556655287743,0.9949962496757507,0.9942499995231628,0.9769999980926514,0.9937734603881836,0.11849617958068848,0.9769999980926514,0.9769999980926514
68,0.9925000071525574,0.9997553825378418,0.020216267555952072,0.9929947257041931,0.9922500252723694,0.9769999980926514,0.9938309192657471,0.1181708350777626,0.9769999980926514,0.9769999980926514
69,0.9940000176429749,0.9999257922172546,0.017385555431246758,0.9942485690116882,0.9940000176429749,0.9789999723434448,0.9937970042228699,0.12113182246685028,0.9789999723434448,0.9789999723434448
70,0.9952499866485596,0.9999532699584961,0.014113611541688442,0.9954988956451416,0.9952499866485596,0.9789999723434448,0.9937809705734253,0.12223859131336212,0.9789999723434448,0.9789999723434448
71,0.9952499866485596,0.9999447464942932,0.014420351013541222,0.9954988956451416,0.9952499866485596,0.9779999852180481,0.9933503866195679,0.12228956818580627,0.9779999852180481,0.9779999852180481
72,0.9947500228881836,0.9999330043792725,0.01562085747718811,0.9947500228881836,0.9947500228881836,0.9769999980926514,0.9930490255355835,0.12591688334941864,0.9769999980926514,0.9769999980926514
73,0.9942499995231628,0.9999108910560608,0.017460133880376816,0.9942499995231628,0.9942499995231628,0.9769999980926514,0.9937031269073486,0.12450085580348969,0.9769999980926514,0.9769999980926514
74,0.9940000176429749,0.9997919797897339,0.015041345730423927,0.9940000176429749,0.9940000176429749,0.9769999980926514,0.9926528930664062,0.12715764343738556,0.9769999980926514,0.9769999980926514
75,0.9950000047683716,0.9999333024024963,0.016024954617023468,0.9952487945556641,0.9950000047683716,0.9750000238418579,0.9930883049964905,0.12693098187446594,0.9750000238418579,0.9750000238418579
76,0.9959999918937683,0.9999458193778992,0.01356537826359272,0.9959999918937683,0.9959999918937683,0.9750000238418579,0.9920263290405273,0.1253909170627594,0.9750000238418579,0.9750000238418579
