epoch,accuracy,auc_ovr,loss,overall_precision,overall_recall,val_accuracy,val_auc_ovr,val_loss,val_overall_precision,val_overall_recall
30,0.9459999799728394,0.9942324757575989,0.14846964180469513,0.950629711151123,0.9434999823570251,0.9390000104904175,0.9909899234771729,0.185442253947258,0.9387550354003906,0.9350000023841858
31,0.9524999856948853,0.9956324100494385,0.12742547690868378,0.9544883370399475,0.9490000009536743,0.9380000233650208,0.9914336204528809,0.17478327453136444,0.9388164281845093,0.9359999895095825
32,0.9467499852180481,0.9952429533004761,0.135590061545372,0.9504027962684631,0.9437500238418579,0.9359999895095825,0.9911523461341858,0.17416155338287354,0.936873733997345,0.9350000023841858
33,0.9555000066757202,0.9954532980918884,0.12713199853897095,0.9587628841400146,0.953249990940094,0.9390000104904175,0.9924783110618591,0.16605867445468903,0.9399399161338806,0.9390000104904175
34,0.9610000252723694,0.9958361983299255,0.12049486488103867,0.9630281925201416,0.9572499990463257,0.9380000233650208,0.991436779499054,0.1746307909488678,0.9388164281845093,0.9359999895095825
35,0.9509999752044678,0.9957160353660583,0.12333855777978897,0.9535292387008667,0.9490000009536743,0.9380000233650208,0.9915661811828613,0.1687522530555725,0.9398194551467896,0.9369999766349792
36,0.9574999809265137,0.9962339997291565,0.11802981793880463,0.9598090648651123,0.9552500247955322,0.9369999766349792,0.9926952123641968,0.16721540689468384,0.9407035112380981,0.9359999895095825
37,0.9567499756813049,0.9964262247085571,0.1172609031200409,0.9595375657081604,0.9545000195503235,0.9419999718666077,0.9915980100631714,0.16896523535251617,0.9427710771560669,0.9390000104904175
38,0.9574999809265137,0.9963629245758057,0.11303237825632095,0.9604932069778442,0.9542499780654907,0.9419999718666077,0.9917010068893433,0.1680884212255478,0.9437186121940613,0.9390000104904175
39,0.9595000147819519,0.9965389370918274,0.10981295257806778,0.9620888829231262,0.9580000042915344,0.9399999976158142,0.9923310875892639,0.1659040004014969,0.9407630562782288,0.9369999766349792
40,0.9585000276565552,0.9962243437767029,0.1144413873553276,0.960371196269989,0.9572499990463257,0.9409999847412109,0.9924448728561401,0.16120779514312744,0.9418837428092957,0.9399999976158142
41,0.9629999995231628,0.9970319271087646,0.10417556762695312,0.9643574357032776,0.9605000019073486,0.9470000267028809,0.9926174879074097,0.16105374693870544,0.9488465189933777,0.9459999799728394
42,0.96875,0.9976183772087097,0.09362488240003586,0.9698870778083801,0.9662500023841858,0.9419999718666077,0.9925280213356018,0.16442003846168518,0.9438315033912659,0.9409999847412109
43,0.9662500023841858,0.997732400894165,0.09217610955238342,0.9691110253334045,0.9647499918937683,0.9430000185966492,0.9914995431900024,0.17035013437271118,0.9467336535453796,0.9419999718666077
44,0.9605000019073486,0.9967083930969238,0.10806424915790558,0.9618856310844421,0.9589999914169312,0.9409999847412109,0.991951048374176,0.17369674146175385,0.9418254494667053,0.9390000104904175
45,0.9632499814033508,0.9977068305015564,0.09130388498306274,0.9651191830635071,0.9614999890327454,0.9380000233650208,0.9932140111923218,0.16804739832878113,0.9408224821090698,0.9380000233650208
46,0.9649999737739563,0.9974691867828369,0.09844017028808594,0.9656641483306885,0.9632499814033508,0.9430000185966492,0.9924420714378357,0.15639391541481018,0.9458374977111816,0.9430000185966492
47,0.9627500176429749,0.9981080293655396,0.08837313950061798,0.9650928974151611,0.9607499837875366,0.9440000057220459,0.9923781156539917,0.16013097763061523,0.9448897838592529,0.9430000185966492
48,0.968500018119812,0.9981899857521057,0.08218938112258911,0.9713711738586426,0.9670000076293945,0.9430000185966492,0.9930288791656494,0.1586056798696518,0.9438877701759338,0.9419999718666077
49,0.9647499918937683,0.9977366924285889,0.08939823508262634,0.9651978015899658,0.9637500047683716,0.9490000009536743,0.9925308227539062,0.15612909197807312,0.949849545955658,0.9470000267028809
50,0.965499997138977,0.998288094997406,0.08357501029968262,0.9669089913368225,0.9642500281333923,0.9449999928474426,0.9931607246398926,0.15535540878772736,0.9448897838592529,0.9430000185966492
51,0.9682499766349792,0.9978982210159302,0.08615897595882416,0.969188392162323,0.9672499895095825,0.9470000267028809,0.9940086007118225,0.14965255558490753,0.9488977789878845,0.9470000267028809
52,0.9682499766349792,0.9983199834823608,0.07951677590608597,0.9696513414382935,0.9664999842643738,0.9459999799728394,0.993447482585907,0.15012788772583008,0.9478957653045654,0.9459999799728394
53,0.9702500104904175,0.9972639083862305,0.0903330147266388,0.9721664786338806,0.9692500233650208,0.9490000009536743,0.9924352169036865,0.1554012894630432,0.9498997926712036,0.9480000138282776
54,0.9710000157356262,0.998339056968689,0.07819940149784088,0.9724310636520386,0.9700000286102295,0.9520000219345093,0.9916571974754333,0.1621231734752655,0.9528112411499023,0.9490000009536743
55,0.9700000286102295,0.9981056451797485,0.07720241695642471,0.9716721177101135,0.968999981880188,0.953000009059906,0.9932832717895508,0.1570340245962143,0.9538615942001343,0.9509999752044678
56,0.9750000238418579,0.9983679056167603,0.07380420714616776,0.9761844873428345,0.9735000133514404,0.9490000009536743,0.9921390414237976,0.15998528897762299,0.949849545955658,0.9470000267028809
57,0.9697499871253967,0.9985553622245789,0.07794010639190674,0.970197856426239,0.968500018119812,0.9490000009536743,0.9930832982063293,0.16269896924495697,0.9516128897666931,0.9440000057220459
58,0.9710000157356262,0.9986447095870972,0.07098211348056793,0.9729119539260864,0.9697499871253967,0.9470000267028809,0.993797242641449,0.1598937213420868,0.9487951993942261,0.9449999928474426
59,0.9757500290870667,0.9987379312515259,0.0672442838549614,0.976715087890625,0.9752500057220459,0.9459999799728394,0.9909392595291138,0.16518041491508484,0.9476861357688904,0.9419999718666077
60,0.9725000262260437,0.9979894161224365,0.0750172957777977,0.9732031226158142,0.9714999794960022,0.9480000138282776,0.9925351738929749,0.1530165672302246,0.9497487545013428,0.9449999928474426
61,0.9714999794960022,0.9986340403556824,0.07148685306310654,0.9724518060684204,0.9707499742507935,0.9509999752044678,0.993991494178772,0.14641964435577393,0.9537688493728638,0.9490000009536743
62,0.9745000004768372,0.9983278512954712,0.06778962165117264,0.9758975505828857,0.971750020980835,0.9520000219345093,0.9931689500808716,0.15139156579971313,0.9528112411499023,0.9490000009536743
63,0.9747499823570251,0.9987996816635132,0.0691622719168663,0.975450873374939,0.9735000133514404,0.9480000138282776,0.9917035102844238,0.1666732281446457,0.9517588019371033,0.9470000267028809
64,0.9777500033378601,0.9986119270324707,0.06402592360973358,0.9787020683288574,0.9764999747276306,0.9520000219345093,0.9930392503738403,0.1559654325246811,0.9538615942001343,0.9509999752044678
65,0.9737499952316284,0.9987396001815796,0.06499577313661575,0.975450873374939,0.9735000133514404,0.9470000267028809,0.99200040102005,0.16222217679023743,0.9488465189933777,0.9459999799728394
66,0.9767500162124634,0.9988994598388672,0.06070917099714279,0.9776942133903503,0.9752500057220459,0.9490000009536743,0.992606520652771,0.15403781831264496,0.9509018063545227,0.9490000009536743
67,0.9775000214576721,0.9984914064407349,0.06322351843118668,0.9777165651321411,0.9762499928474426,0.9509999752044678,0.9926568269729614,0.1533317118883133,0.9518072009086609,0.9480000138282776
68,0.9794999957084656,0.9987291097640991,0.059615809470415115,0.9804707169532776,0.9789999723434448,0.9520000219345093,0.993267834186554,0.15629135072231293,0.9538615942001343,0.9509999752044678
69,0.9825000166893005,0.9991195797920227,0.05076317489147186,0.9829787015914917,0.9817500114440918,0.953000009059906,0.9925092458724976,0.16169552505016327,0.9529529809951782,0.9520000219345093
70,0.9754999876022339,0.998733401298523,0.0664953738451004,0.9759759902954102,0.9750000238418579,0.949999988079071,0.9933967590332031,0.1548539698123932,0.9518072009086609,0.9480000138282776
71,0.9767500162124634,0.9989762306213379,0.0593050979077816,0.9786967635154724,0.9762499928474426,0.9490000009536743,0.9931981563568115,0.15882575511932373,0.9508032202720642,0.9470000267028809
72,0.9794999957084656,0.9989005923271179,0.056285835802555084,0.979724645614624,0.9785000085830688,0.949999988079071,0.9931663870811462,0.1617266684770584,0.9528112411499023,0.9490000009536743
73,0.9789999723434448,0.9989858269691467,0.05669023469090462,0.979229211807251,0.9782500267028809,0.9490000009536743,0.9932959079742432,0.15957950055599213,0.9517588019371033,0.9470000267028809
74,0.9850000143051147,0.9994721412658691,0.04561883956193924,0.9849849939346313,0.984000027179718,0.9480000138282776,0.9927608966827393,0.16436555981636047,0.9517588019371033,0.9470000267028809
75,0.9804999828338623,0.9990667104721069,0.05601887404918671,0.9812312126159668,0.9802500009536743,0.9509999752044678,0.9928340911865234,0.1601811796426773,0.9528112411499023,0.9490000009536743
76,0.9815000295639038,0.9993244409561157,0.04924783855676651,0.9827154278755188,0.9807500243186951,0.949999988079071,0.99275803565979,0.1594245880842209,0.9518555402755737,0.9490000009536743
77,0.9802500009536743,0.9993537068367004,0.05136888101696968,0.9809666872024536,0.9792500138282776,0.9509999752044678,0.9921622276306152,0.16284982860088348,0.9518555402755737,0.9490000009536743
78,0.9822499752044678,0.9992210865020752,0.0515253059566021,0.9827284216880798,0.9815000295639038,0.9509999752044678,0.9922024011611938,0.16562071442604065,0.9518555402755737,0.9490000009536743
79,0.984000027179718,0.9992974400520325,0.04743405804038048,0.9844766855239868,0.9829999804496765,0.9490000009536743,0.9921413660049438,0.17229638993740082,0.9518555402755737,0.9490000009536743
80,0.9787499904632568,0.9985826015472412,0.061547525227069855,0.9789684414863586,0.9775000214576721,0.9480000138282776,0.992859959602356,0.16415460407733917,0.9518072009086609,0.9480000138282776
81,0.9827499985694885,0.9991215467453003,0.04882165789604187,0.9834752082824707,0.9819999933242798,0.9480000138282776,0.9928544163703918,0.16331051290035248,0.9488977789878845,0.9470000267028809
82,0.9854999780654907,0.9995831847190857,0.04297470673918724,0.9857321381568909,0.984499990940094,0.9509999752044678,0.9929664134979248,0.16051097214221954,0.9538152813911438,0.949999988079071
83,0.9850000143051147,0.999491274356842,0.042156778275966644,0.9857214689254761,0.9837499856948853,0.949999988079071,0.9922826290130615,0.163752943277359,0.9537688493728638,0.9490000009536743
84,0.9832500219345093,0.9992682933807373,0.050337910652160645,0.984711766242981,0.9822499752044678,0.949999988079071,0.9910659790039062,0.16616679728031158,0.9528112411499023,0.9490000009536743
85,0.9832500219345093,0.9995051622390747,0.04529894143342972,0.9842263460159302,0.9827499985694885,0.9520000219345093,0.9923104643821716,0.16293129324913025,0.9548192620277405,0.9509999752044678
86,0.984000027179718,0.9990159273147583,0.046981241554021835,0.9844844937324524,0.9835000038146973,0.953000009059906,0.9923158884048462,0.16222825646400452,0.95586758852005,0.953000009059906
87,0.984250009059906,0.9995412230491638,0.043076515197753906,0.9849812388420105,0.9837499856948853,0.9509999752044678,0.9923005104064941,0.16379773616790771,0.9518555402755737,0.9490000009536743
88,0.9787499904632568,0.9989495873451233,0.052938565611839294,0.9794846177101135,0.9787499904632568,0.9490000009536743,0.992820143699646,0.16515971720218658,0.9498997926712036,0.9480000138282776
89,0.984250009059906,0.999413251876831,0.045386821031570435,0.9844922423362732,0.984000027179718,0.9509999752044678,0.9923064708709717,0.16318348050117493,0.952858567237854,0.949999988079071
90,0.984250009059906,0.9993681907653809,0.04867398366332054,0.9849849939346313,0.984000027179718,0.9509999752044678,0.9923545122146606,0.16276173293590546,0.9528112411499023,0.9490000009536743
91,0.9865000247955322,0.9993237257003784,0.043781984597444534,0.9864864945411682,0.9854999780654907,0.949999988079071,0.9923495054244995,0.16215717792510986,0.9527637958526611,0.9480000138282776
